rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_섬진강,dam_nm_용담,dam_nm_임하,dam_nm_주암(본),dam_nm_합천,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
1.2197083487119944,1.7504165056936725,1.7504165056936725,276.1445,0.5926,466.0,429.0,6.7,429.0,0.606,-1.4,0.832909122935104,2.2823823856765264,1,0,0,0,0,0,0,1,0,0,0,0,1
0.0,1.6389967146756448,1.6389967146756448,323.629,0.6950000000000001,466.0,429.0,6.7,429.0,0.5579999999999999,2.9,0.7884573603642702,2.4336133554004498,1,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.0,3.550593921309593,209.7717,0.4502,466.0,429.0,6.7,429.0,0.559,16.5,0.7419373447293773,2.5649493574615367,1,0,0,0,0,0,0,0,1,0,1,0,0
0.0,1.2897834607390468,1.7712165679967256,297.398,0.638,466.0,429.0,6.7,429.0,0.718,14.2,0.4700036292457356,2.1041341542702074,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0,1.347033647166588,1.7611284256745328,282.8171,0.6069,466.0,429.0,6.7,429.0,0.794,-0.9,0.4054651081081644,1.927164106234258,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2.0095554142156695,2.0095554142156695,325.209,0.698,466.0,429.0,6.7,429.0,0.635,8.3,1.0296194171811583,2.1400661634962708,1,0,0,0,0,0,1,0,0,0,1,0,0
0.0,1.170622824644382,3.6673237911482195,265.439,0.5700000000000001,466.0,429.0,6.7,429.0,0.585,21.3,1.252762968495368,3.2771447329921766,1,0,0,0,0,1,0,0,0,0,1,0,0
0.0,2.9040006829543983,3.022617602335373,311.8934,0.6693000000000001,466.0,429.0,6.7,429.0,0.851,22.1,0.5306282510621704,2.2925347571405443,1,0,0,0,0,0,0,1,0,1,0,0,0
0.0,1.0497721232486361,2.1839141632763672,254.2146,0.546,466.0,429.0,6.7,429.0,0.7440000000000001,1.1,0.5877866649021191,1.0647107369924282,1,0,0,0,0,0,0,0,1,0,0,0,1
0.10174398388328407,2.994381361483035,2.1684821084705654,301.2897,0.6465000000000001,466.0,429.0,6.7,429.0,0.6659999999999999,9.5,0.6931471805599453,2.5416019934645457,1,0,0,0,0,0,0,1,0,0,1,0,0
0.0,3.3100684482510534,2.9047128751668225,122.1631,0.2622,466.0,429.0,6.7,429.0,0.777,19.3,0.4700036292457356,3.130700133964475,1,0,0,0,0,0,0,0,1,1,0,0,0
