rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum,dam_nm_군위,dam_nm_김천부항,dam_nm_남강,dam_nm_밀양,dam_nm_보령,dam_nm_보현산,dam_nm_부안,dam_nm_성덕,dam_nm_영주,dam_nm_장흥,dam_nm_주암(조),dam_nm_횡성,year_2019,year_2020,year_2021,year_2022,season_autumn,season_spring,season_summer,season_winter
0.0,0.29713723122253605,0.8821132800725685,3.219075804870867,0.493,48.7,40.1,5.5,40.1,0.746,24.1,0.832909122935104,0.9555114450274365,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.010939940038334364,0.21026092548319608,2.781517491872962,0.311,48.7,40.1,5.5,40.1,0.649,16.6,0.9162907318741551,2.341805806147327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.036331929247390274,0.7438402948754634,3.213903483241643,0.49,48.7,40.1,5.5,40.1,0.659,21.2,1.6863989535702286,1.8082887711792655,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.9379207452194738,1.5319087099248625,0.8254903675476585,3.0430928449138284,0.41,48.7,40.1,5.5,40.1,0.8790000000000001,26.2,0.8754687373538999,1.7404661748405044,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.2123656781423313,0.1527210870176639,0.5579000311519196,3.0236392268069987,0.402,48.7,40.1,5.5,40.1,0.7540000000000001,25.3,1.4350845252893227,2.322387720290225,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0164618056404322,0.3038014543316642,0.5521594872589679,2.9932742551002764,0.389,48.7,40.1,5.5,40.1,0.848,11.0,1.589235205116581,1.308332819650179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.1301506844650451,0.4848922417394862,3.467671528267482,0.638,48.7,40.1,5.5,40.1,0.612,14.1,1.0647107369924282,2.066862759472976,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.06015392281974709,0.8981267612464839,3.072739609914775,0.423,48.7,40.1,5.5,40.1,0.72,29.5,1.308332819650179,2.667228206581955,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.08157998699242287,0.5596157879354227,3.2909359874046182,0.531,48.7,40.1,5.5,40.1,0.601,12.9,1.2237754316221157,2.4595888418037104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.12751332029895962,0.9254486696589206,3.350780895748139,0.5650000000000001,48.7,40.1,5.5,40.1,0.412,-3.6,1.6863989535702286,2.128231705849268,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.03343477608623739,0.7433648967205627,3.217635055432068,0.492,48.7,40.1,5.5,40.1,0.426,8.5,1.1939224684724346,2.639057329615259,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
