dam_nm,obsr_de,rain_qy,inflow_qy,outflow_qy,reserve_qy,reserve_rt,tot_qy,valid_qy,unused_qy,maximum_use_qy,avg_hmd,avg_tmr,avg_wv,sun_sum
보령,2019-05-25,0.0,0.141,3.66,50.568,0.433,116.9,108.7,8.2,108.7,0.6020000000000001,21.5,2.0,21.8
보령,2019-05-26,0.0,0.0,3.764,50.221,0.43,116.9,108.7,8.2,108.7,0.545,22.6,2.6,26.5
보령,2019-05-27,26.1297,3.486,3.486,50.221,0.43,116.9,108.7,8.2,108.7,0.867,17.2,3.0,3.6
보령,2019-05-28,0.0,1.558,3.568,50.047,0.428,116.9,108.7,8.2,108.7,0.723,15.6,0.9,24.7
보령,2019-05-29,0.0,0.763,3.777,49.787,0.42600000000000005,116.9,108.7,8.2,108.7,0.795,16.5,1.6,30.3
보령,2019-05-30,0.3307,0.246,3.761,49.483,0.423,116.9,108.7,8.2,108.7,0.659,18.1,1.8,18.4
보령,2019-05-31,0.0,0.199,3.712,49.18,0.42100000000000004,116.9,108.7,8.2,108.7,0.672,17.4,1.4,29.8
보령,2019-06-01,0.0,0.286,3.797,48.876,0.418,116.9,108.7,8.2,108.7,0.74,16.7,1.1,20.2
보령,2019-06-02,0.0,0.0,3.8,48.53,0.41500000000000004,116.9,108.7,8.2,108.7,0.568,19.2,0.9,27.9
보령,2019-06-03,0.0,0.0,3.79,48.184,0.41200000000000003,116.9,108.7,8.2,108.7,0.5820000000000001,20.1,1.2,28.3
보령,2019-06-04,0.0,0.0,3.838,47.838,0.409,116.9,108.7,8.2,108.7,0.648,20.6,1.1,27.9
보령,2019-06-05,0.0,0.0,3.775,47.493,0.406,116.9,108.7,8.2,108.7,0.836,19.2,0.8,24.5
보령,2019-06-06,22.9291,0.785,3.777,47.235,0.40399999999999997,116.9,108.7,8.2,108.7,0.8540000000000001,19.6,1.2,8.6
보령,2019-06-07,11.8708,3.14,3.638,47.192,0.40399999999999997,116.9,108.7,8.2,108.7,0.85,19.2,2.1,8.0
보령,2019-06-08,0.0,1.371,3.861,46.976,0.402,116.9,108.7,8.2,108.7,0.788,19.9,1.3,23.2
보령,2019-06-09,0.0,0.229,3.71,46.676,0.399,116.9,108.7,8.2,108.7,0.779,19.9,0.7,17.8
보령,2019-06-10,0.9422,0.546,3.525,46.418,0.397,116.9,108.7,8.2,108.7,0.853,18.0,0.2,12.9
보령,2019-06-11,0.2808,0.139,3.609,46.118,0.395,116.9,108.7,8.2,108.7,0.79,18.4,0.9,23.0
보령,2019-06-12,0.0,0.313,3.776,45.819,0.392,116.9,108.7,8.2,108.7,0.7690000000000001,18.3,0.9,25.8
보령,2019-06-13,0.0,0.0,3.686,45.478,0.389,116.9,108.7,8.2,108.7,0.7070000000000001,20.5,0.8,28.4
보령,2019-06-14,0.0,0.021,3.96,45.138,0.386,116.9,108.7,8.2,108.7,0.698,21.3,1.0,19.8
보령,2019-06-15,0.0,0.0,3.908,44.798,0.383,116.9,108.7,8.2,108.7,0.746,19.2,0.8,25.6
보령,2019-06-16,0.0,0.0,3.862,44.46,0.38,116.9,108.7,8.2,108.7,0.778,19.3,1.2,28.3
보령,2019-06-17,0.0,0.0,3.718,44.122,0.37700000000000006,116.9,108.7,8.2,108.7,0.792,19.3,1.4,27.9
보령,2019-06-18,0.0,0.367,3.772,43.828,0.375,116.9,108.7,8.2,108.7,0.802,20.4,1.7,12.2
보령,2019-06-19,0.0,0.0,3.722,43.451,0.37200000000000005,116.9,108.7,8.2,108.7,0.795,21.1,0.8,15.6
보령,2019-06-20,0.0,0.0,3.718,43.118,0.369,116.9,108.7,8.2,108.7,0.795,21.1,0.6,24.0
보령,2019-06-21,0.0,0.0,3.593,42.785,0.36600000000000005,116.9,108.7,8.2,108.7,0.763,21.9,0.9,23.3
보령,2019-06-22,0.0,0.0,3.553,42.454,0.363,116.9,108.7,8.2,108.7,0.78,21.5,1.4,17.5
보령,2019-06-23,0.0,0.292,3.629,42.166,0.36100000000000004,116.9,108.7,8.2,108.7,0.746,21.4,1.2,28.9
보령,2019-06-24,0.0,0.0,3.505,41.838,0.358,116.9,108.7,8.2,108.7,0.7140000000000001,21.4,1.1,28.1
보령,2019-06-25,0.0,0.0,3.565,41.512,0.355,116.9,108.7,8.2,108.7,0.662,22.7,0.8,29.8
보령,2019-06-26,6.3233,0.766,3.587,41.268,0.353,116.9,108.7,8.2,108.7,0.782,21.4,1.0,9.6
보령,2019-06-27,0.0,0.0,3.451,40.944,0.35000000000000003,116.9,108.7,8.2,108.7,0.8620000000000001,22.8,1.0,15.6
보령,2019-06-28,0.0,0.596,3.855,40.663,0.348,116.9,108.7,8.2,108.7,0.8300000000000001,22.8,1.6,19.3
보령,2019-06-29,10.2166,1.276,3.131,40.502,0.34700000000000003,116.9,108.7,8.2,108.7,0.903,21.9,1.1,5.2
보령,2019-06-30,0.7772,0.287,3.52,40.223,0.344,116.9,108.7,8.2,108.7,0.873,22.2,1.6,15.5
보령,2019-07-01,0.2808,0.966,3.265,40.025,0.342,116.9,108.7,8.2,108.7,0.816,22.1,0.8,16.66
보령,2019-07-02,0.0,0.318,3.521,39.748,0.34,116.9,108.7,8.2,108.7,0.848,21.7,1.0,26.42
보령,2019-07-03,0.0,0.0,3.567,39.433,0.337,116.9,108.7,8.2,108.7,0.835,21.9,0.7,19.25
보령,2019-07-04,0.0,0.381,3.544,39.16,0.335,116.9,108.7,8.2,108.7,0.74,22.4,1.0,26.96
보령,2019-07-05,0.0,0.0,3.958,38.811,0.332,116.9,108.7,8.2,108.7,0.6509999999999999,24.2,1.0,29.05
보령,2019-07-06,0.0,0.178,3.74,38.504,0.329,116.9,108.7,8.2,108.7,0.535,26.4,1.3,29.56
보령,2019-07-07,0.0,0.0,3.598,38.16,0.326,116.9,108.7,8.2,108.7,0.595,24.9,1.6,23.24
보령,2019-07-08,0.0,0.269,3.773,37.857,0.324,116.9,108.7,8.2,108.7,0.585,24.5,1.3,24.05
보령,2019-07-09,0.0,0.197,3.672,37.557,0.321,116.9,108.7,8.2,108.7,0.5870000000000001,24.2,0.9,24.12
보령,2019-07-10,10.5972,0.664,3.681,37.296,0.319,116.9,108.7,8.2,108.7,0.758,21.7,2.4,6.43
보령,2019-07-11,2.0501,0.443,3.437,37.038,0.317,116.9,108.7,8.2,108.7,0.85,21.4,1.3,6.12
보령,2019-07-12,0.3886,0.164,3.557,36.745,0.314,116.9,108.7,8.2,108.7,0.843,22.0,1.3,21.17
보령,2019-07-13,1.1658,0.177,3.539,36.454,0.312,116.9,108.7,8.2,108.7,0.833,22.8,1.1,11.75
보령,2019-07-14,0.3886,0.277,3.608,36.166,0.309,116.9,108.7,8.2,108.7,0.848,23.8,0.9,22.22
보령,2019-07-15,17.5892,0.961,3.438,35.952,0.308,116.9,108.7,8.2,108.7,0.8620000000000001,23.2,1.0,13.3
보령,2019-07-16,0.7772,0.713,3.579,35.705,0.305,116.9,108.7,8.2,108.7,0.783,24.0,1.2,21.36
보령,2019-07-17,0.0,0.374,3.618,35.424,0.303,116.9,108.7,8.2,108.7,0.8079999999999999,24.1,0.5,13.88
보령,2019-07-18,4.8927,0.603,3.814,35.147,0.30100000000000005,116.9,108.7,8.2,108.7,0.845,24.2,1.0,15.94
보령,2019-07-19,0.3886,0.453,4.024,34.838,0.298,116.9,108.7,8.2,108.7,0.7190000000000001,27.5,1.5,15.84
보령,2019-07-20,11.5147,1.852,3.817,34.669,0.297,116.9,108.7,8.2,108.7,0.75,26.9,2.9,12.3
보령,2019-07-21,14.4971,2.166,3.728,34.534,0.295,116.9,108.7,8.2,108.7,0.9400000000000001,23.6,2.6,12.83
보령,2019-07-22,0.0,1.265,3.591,34.333,0.294,116.9,108.7,8.2,108.7,0.9059999999999999,24.9,2.3,25.28
보령,2019-07-23,0.0,0.0,2.967,34.068,0.29100000000000004,116.9,108.7,8.2,108.7,0.836,26.7,2.6,18.94
보령,2019-07-24,8.6556,1.022,3.678,33.838,0.29,116.9,108.7,8.2,108.7,0.878,26.2,2.7,4.71
보령,2019-07-25,54.5437,6.22,3.564,34.068,0.29100000000000004,116.9,108.7,8.2,108.7,0.9329999999999999,25.8,3.1,2.26
보령,2019-07-26,25.9381,6.898,3.442,34.366,0.294,116.9,108.7,8.2,108.7,0.91,25.8,3.4,3.08
보령,2019-07-27,17.6485,9.015,3.549,34.838,0.298,116.9,108.7,8.2,108.7,0.888,26.7,1.8,8.46
보령,2019-07-28,40.0979,22.248,3.548,36.454,0.312,116.9,108.7,8.2,108.7,0.897,26.2,4.0,4.01
보령,2019-07-29,0.0,15.151,3.68,37.445,0.32,116.9,108.7,8.2,108.7,0.753,27.9,4.5,27.36
보령,2019-07-30,0.0,6.477,3.881,37.669,0.322,116.9,108.7,8.2,108.7,0.8190000000000001,27.7,5.4,20.74
보령,2019-07-31,0.0,3.441,3.441,37.669,0.322,116.9,108.7,8.2,108.7,0.843,27.4,4.8,8.04
보령,2019-08-01,0.0,2.475,3.775,37.557,0.321,116.9,108.7,8.2,108.7,0.8440000000000001,27.3,2.1,21.63
보령,2019-08-02,0.0,1.838,3.995,37.371,0.32,116.9,108.7,8.2,108.7,0.8190000000000001,27.7,0.5,26.61
보령,2019-08-03,0.0,1.196,3.769,37.148,0.318,116.9,108.7,8.2,108.7,0.7709999999999999,28.6,0.7,24.61
보령,2019-08-04,0.0,0.817,3.798,36.891,0.316,116.9,108.7,8.2,108.7,0.7540000000000001,28.5,0.6,23.51
보령,2019-08-05,2.2963,0.843,3.8,36.635,0.313,116.9,108.7,8.2,108.7,0.773,28.7,0.7,22.39
보령,2019-08-06,0.0,1.101,3.617,36.418,0.312,116.9,108.7,8.2,108.7,0.663,29.9,1.3,21.66
보령,2019-08-07,0.0,0.68,3.593,36.166,0.309,116.9,108.7,8.2,108.7,0.866,27.1,1.5,17.03
보령,2019-08-08,0.0,0.737,3.625,35.917,0.307,116.9,108.7,8.2,108.7,0.8250000000000001,27.7,0.8,16.62
보령,2019-08-09,0.0,0.604,3.874,35.634,0.305,116.9,108.7,8.2,108.7,0.767,28.8,1.1,21.23
보령,2019-08-10,0.0,0.297,3.935,35.32,0.302,116.9,108.7,8.2,108.7,0.674,30.4,1.6,23.34
보령,2019-08-11,17.9286,1.265,3.667,35.112,0.3,116.9,108.7,8.2,108.7,0.595,29.8,2.9,20.09
보령,2019-08-12,34.1392,6.715,3.509,35.39,0.303,116.9,108.7,8.2,108.7,0.8370000000000001,27.9,2.7,7.41
보령,2019-08-13,0.0,3.715,3.715,35.39,0.303,116.9,108.7,8.2,108.7,0.7909999999999999,28.1,1.1,22.23
보령,2019-08-14,0.3886,1.639,3.647,35.216,0.30100000000000005,116.9,108.7,8.2,108.7,0.758,29.3,0.9,24.26
보령,2019-08-15,2.7202,1.562,3.557,35.044,0.3,116.9,108.7,8.2,108.7,0.795,26.8,1.8,6.83
보령,2019-08-16,3.7356,1.544,3.525,34.873,0.298,116.9,108.7,8.2,108.7,0.848,26.0,0.8,19.6
보령,2019-08-17,0.2808,1.35,3.709,34.669,0.297,116.9,108.7,8.2,108.7,0.8140000000000001,25.8,3.1,12.33
보령,2019-08-18,0.0,0.832,3.559,34.433,0.295,116.9,108.7,8.2,108.7,0.7320000000000001,24.2,1.2,24.93
보령,2019-08-19,0.0,0.893,3.593,34.2,0.29300000000000004,116.9,108.7,8.2,108.7,0.748,24.9,1.1,21.66
보령,2019-08-20,0.0,0.83,3.502,33.969,0.29100000000000004,116.9,108.7,8.2,108.7,0.758,26.6,0.6,20.39
보령,2019-08-21,0.0,0.57,3.59,33.708,0.28800000000000003,116.9,108.7,8.2,108.7,0.774,26.8,0.7,18.51
보령,2019-08-22,8.239,2.092,3.588,33.579,0.287,116.9,108.7,8.2,108.7,0.816,25.7,0.8,16.81
보령,2019-08-23,0.0,1.204,3.431,33.386,0.28600000000000003,116.9,108.7,8.2,108.7,0.775,24.2,0.4,19.1
보령,2019-08-24,0.0,0.955,3.526,33.164,0.284,116.9,108.7,8.2,108.7,0.787,23.5,0.4,12.51
보령,2019-08-25,0.0,0.746,3.65,32.913,0.282,116.9,108.7,8.2,108.7,0.762,23.2,0.7,22.95
보령,2019-08-26,0.0,1.036,3.546,32.696,0.28,116.9,108.7,8.2,108.7,0.733,24.4,1.0,23.93
보령,2019-08-27,31.3764,3.382,3.382,32.696,0.28,116.9,108.7,8.2,108.7,0.87,22.9,0.8,9.43
보령,2019-08-28,1.0001,2.153,3.574,32.574,0.27899999999999997,116.9,108.7,8.2,108.7,0.84,24.4,1.0,13.89
보령,2019-08-29,7.6562,1.618,3.381,32.421,0.277,116.9,108.7,8.2,108.7,0.856,23.5,2.3,13.1
보령,2019-08-30,0.0,1.658,3.406,32.27,0.276,116.9,108.7,8.2,108.7,0.8320000000000001,21.9,0.5,19.76
보령,2019-08-31,0.2808,1.304,3.382,32.091,0.275,116.9,108.7,8.2,108.7,0.78,22.4,1.0,21.59
보령,2019-09-01,0.0,1.352,3.408,31.913,0.273,116.9,108.7,8.2,108.7,0.81,22.1,0.7,15.68
보령,2019-09-02,0.0,0.962,3.334,31.708,0.271,116.9,108.7,8.2,108.7,0.799,22.8,0.9,12.22
보령,2019-09-03,0.0,1.306,3.315,31.535,0.27,116.9,108.7,8.2,108.7,0.8300000000000001,23.2,0.8,6.87
보령,2019-09-04,3.8853,1.659,3.317,31.391,0.269,116.9,108.7,8.2,108.7,0.841,24.9,1.8,9.71
보령,2019-09-05,64.1662,5.64,3.315,31.592,0.27,116.9,108.7,8.2,108.7,0.8570000000000001,24.4,1.0,6.52
보령,2019-09-06,0.6115,8.529,3.447,32.031,0.27399999999999997,116.9,108.7,8.2,108.7,0.81,25.8,1.7,8.38
보령,2019-09-07,8.8712,4.583,3.205,32.15,0.275,116.9,108.7,8.2,108.7,0.78,25.9,7.8,2.77
보령,2019-09-08,2.5538,4.266,3.226,32.24,0.276,116.9,108.7,8.2,108.7,0.919,24.2,1.3,7.91
보령,2019-09-09,10.3317,4.876,3.131,32.391,0.277,116.9,108.7,8.2,108.7,0.898,24.0,1.6,6.62
보령,2019-09-10,4.2659,4.354,3.3,32.482,0.278,116.9,108.7,8.2,108.7,0.743,25.2,3.5,11.66
보령,2019-09-11,7.1012,4.744,3.33,32.604,0.27899999999999997,116.9,108.7,8.2,108.7,0.8840000000000001,24.4,2.0,9.57
보령,2019-09-12,4.389,4.514,3.447,32.696,0.28,116.9,108.7,8.2,108.7,0.7590000000000001,22.8,1.3,5.9
보령,2019-09-13,0.0,3.998,3.284,32.758,0.28,116.9,108.7,8.2,108.7,0.718,22.7,0.8,21.91
보령,2019-09-14,0.0,3.641,3.283,32.789,0.281,116.9,108.7,8.2,108.7,0.85,22.2,0.9,8.14
보령,2019-09-15,0.0,2.902,3.26,32.758,0.28,116.9,108.7,8.2,108.7,0.812,23.4,1.0,16.89
보령,2019-09-16,0.0,2.855,3.212,32.727,0.28,116.9,108.7,8.2,108.7,0.725,23.6,1.5,20.6
보령,2019-09-17,0.0,1.919,3.342,32.604,0.27899999999999997,116.9,108.7,8.2,108.7,0.593,22.8,1.2,22.22
보령,2019-09-18,0.0,2.19,3.251,32.513,0.278,116.9,108.7,8.2,108.7,0.618,20.9,1.5,22.93
보령,2019-09-19,0.0,2.14,3.196,32.421,0.277,116.9,108.7,8.2,108.7,0.65,18.9,1.3,20.84
보령,2019-09-20,0.0,2.013,3.064,32.331,0.277,116.9,108.7,8.2,108.7,0.613,20.1,1.7,10.14
보령,2019-09-21,35.5345,3.972,2.921,32.421,0.2773,116.9,108.7,8.2,108.7,0.775,18.5,2.4,2.6
보령,2019-09-22,60.2103,27.626,3.176,34.534,0.295,116.9,108.7,8.2,108.7,0.833,17.3,4.2,1.28
보령,2019-09-23,0.0,24.55,3.16,36.382,0.311,116.9,108.7,8.2,108.7,0.6940000000000001,18.7,1.3,21.15
보령,2019-09-24,0.0,10.734,3.143,37.038,0.317,116.9,108.7,8.2,108.7,0.784,18.1,0.9,20.31
보령,2019-09-25,0.0,6.937,3.083,37.371,0.32,116.9,108.7,8.2,108.7,0.8029999999999999,18.6,0.7,14.71
보령,2019-09-26,0.0,5.682,3.092,37.595,0.322,116.9,108.7,8.2,108.7,0.748,20.4,0.7,12.08
보령,2019-09-27,0.0,4.441,3.14,37.707,0.32299999999999995,116.9,108.7,8.2,108.7,0.72,22.8,1.1,17.45
보령,2019-09-28,0.0,4.036,3.166,37.782,0.32299999999999995,116.9,108.7,8.2,108.7,0.773,22.5,0.6,14.77
보령,2019-09-29,0.0,3.519,3.083,37.82,0.324,116.9,108.7,8.2,108.7,0.748,20.9,0.8,19.16
보령,2019-09-30,0.0,3.282,2.846,37.857,0.324,116.9,108.7,8.2,108.7,0.785,19.9,0.7,19.19
보령,2019-10-01,0.0,2.98,2.98,37.857,0.324,116.9,108.7,8.2,108.7,0.841,21.2,1.0,8.07
보령,2019-10-02,45.0657,6.298,2.794,38.16,0.326,116.9,108.7,8.2,108.7,0.848,21.8,3.0,1.86
보령,2019-10-03,7.7626,16.36,2.98,39.316,0.336,116.9,108.7,8.2,108.7,0.836,22.2,1.4,16.37
보령,2019-10-04,0.0,9.215,2.849,39.866,0.341,116.9,108.7,8.2,108.7,0.863,20.9,1.1,12.98
보령,2019-10-05,0.0,6.124,2.914,40.144,0.34299999999999997,116.9,108.7,8.2,108.7,0.782,18.2,0.6,10.22
보령,2019-10-06,0.0,5.176,2.872,40.343,0.34500000000000003,116.9,108.7,8.2,108.7,0.738,18.5,0.9,13.59
보령,2019-10-07,21.1598,6.835,2.666,40.703,0.348,116.9,108.7,8.2,108.7,0.935,15.9,0.3,2.98
보령,2019-10-08,0.2808,5.681,2.887,40.944,0.35000000000000003,116.9,108.7,8.2,108.7,0.74,15.5,0.8,16.03
보령,2019-10-09,0.0,5.233,2.895,41.146,0.35200000000000004,116.9,108.7,8.2,108.7,0.708,13.5,0.9,18.53
보령,2019-10-10,0.0,4.33,2.924,41.268,0.353,116.9,108.7,8.2,108.7,0.72,15.3,1.1,9.35
보령,2019-10-11,0.0,4.721,2.841,41.43,0.354,116.9,108.7,8.2,108.7,0.7000000000000001,17.8,1.7,16.37
보령,2019-10-12,0.0,2.988,2.988,41.43,0.354,116.9,108.7,8.2,108.7,0.5720000000000001,19.1,3.3,17.42
보령,2019-10-13,0.0,3.305,2.834,41.471,0.355,116.9,108.7,8.2,108.7,0.622,16.9,1.3,17.92
보령,2019-10-14,0.0,2.898,2.898,41.471,0.355,116.9,108.7,8.2,108.7,0.705,14.2,1.2,13.12
보령,2019-10-15,0.0,2.672,2.672,41.471,0.355,116.9,108.7,8.2,108.7,0.726,12.7,1.1,14.83
보령,2019-10-16,0.2808,2.862,2.862,41.471,0.355,116.9,108.7,8.2,108.7,0.7540000000000001,14.5,0.7,15.4
보령,2019-10-17,0.0,2.502,2.973,41.43,0.354,116.9,108.7,8.2,108.7,0.7240000000000001,14.6,0.6,10.55
보령,2019-10-18,0.0,2.522,2.992,41.39,0.354,116.9,108.7,8.2,108.7,0.7170000000000001,16.2,0.9,9.8
보령,2019-10-19,0.0,2.36,2.83,41.349,0.354,116.9,108.7,8.2,108.7,0.792,16.3,0.8,13.84
보령,2019-10-20,0.0,2.031,2.97,41.268,0.353,116.9,108.7,8.2,108.7,0.8009999999999999,15.6,0.7,15.65
보령,2019-10-21,0.0,2.287,2.756,41.227,0.353,116.9,108.7,8.2,108.7,0.7120000000000001,16.4,1.3,15.46
보령,2019-10-22,0.0,1.957,2.894,41.146,0.35200000000000004,116.9,108.7,8.2,108.7,0.66,17.3,1.2,15.94
보령,2019-10-23,0.0,1.986,2.922,41.065,0.35100000000000003,116.9,108.7,8.2,108.7,0.642,17.2,1.3,6.86
보령,2019-10-24,0.0,1.919,2.854,40.985,0.35100000000000003,116.9,108.7,8.2,108.7,0.549,18.9,1.9,14.01
보령,2019-10-25,0.0,2.004,2.937,40.904,0.35000000000000003,116.9,108.7,8.2,108.7,0.682,16.8,0.8,12.22
보령,2019-10-26,0.0,1.91,2.842,40.823,0.349,116.9,108.7,8.2,108.7,0.648,12.3,1.2,14.81
보령,2019-10-27,0.0,1.97,2.901,40.743,0.349,116.9,108.7,8.2,108.7,0.6950000000000001,11.2,0.7,14.14
보령,2019-10-28,0.0,1.584,2.978,40.623,0.348,116.9,108.7,8.2,108.7,0.668,13.6,3.0,14.22
보령,2019-10-29,3.7775,2.444,2.908,40.583,0.34700000000000003,116.9,108.7,8.2,108.7,0.677,14.2,1.1,11.3
보령,2019-10-30,0.0,1.113,2.965,40.422,0.34600000000000003,116.9,108.7,8.2,108.7,0.7320000000000001,11.2,0.9,13.88
보령,2019-10-31,0.0,1.637,3.022,40.303,0.34500000000000003,116.9,108.7,8.2,108.7,0.8150000000000001,13.8,1.8,13.41
보령,2019-12-01,6.0006,3.241,2.747,45.862,0.392,116.9,108.7,8.2,108.7,0.845,6.6,1.1,2.02
보령,2019-12-02,0.2808,2.669,2.669,45.862,0.392,116.9,108.7,8.2,108.7,0.595,4.3,2.1,8.39
보령,2019-12-03,0.3307,2.323,2.817,45.819,0.392,116.9,108.7,8.2,108.7,0.748,3.4,1.2,4.56
보령,2019-12-04,1.0001,2.643,2.643,45.819,0.392,116.9,108.7,8.2,108.7,0.6829999999999999,6.3,0.9,9.79
보령,2019-12-05,0.0,2.303,2.797,45.776,0.392,116.9,108.7,8.2,108.7,0.557,0.0,2.5,10.97
보령,2019-12-06,0.0,2.159,2.653,45.734,0.391,116.9,108.7,8.2,108.7,0.5710000000000001,-3.3,1.7,12.19
보령,2019-12-07,0.0,1.913,2.901,45.648,0.391,116.9,108.7,8.2,108.7,0.703,1.4,1.0,7.21
보령,2019-12-08,0.0,2.27,2.764,45.606,0.39,116.9,108.7,8.2,108.7,0.773,1.9,0.9,10.06
보령,2019-12-09,0.0,2.22,2.713,45.563,0.39,116.9,108.7,8.2,108.7,0.685,6.0,2.6,7.68
보령,2019-12-10,0.0,2.322,2.815,45.52,0.389,116.9,108.7,8.2,108.7,0.763,10.6,3.4,7.27
보령,2019-12-11,0.0,1.934,2.92,45.435,0.389,116.9,108.7,8.2,108.7,0.674,8.8,2.2,3.14
보령,2019-12-12,0.0,1.921,2.906,45.35,0.38799999999999996,116.9,108.7,8.2,108.7,0.5529999999999999,2.0,1.5,11.42
보령,2019-12-13,0.0,1.867,2.852,45.265,0.387,116.9,108.7,8.2,108.7,0.48700000000000004,2.3,1.3,9.33
보령,2019-12-14,2.6696,2.338,2.83,45.223,0.387,116.9,108.7,8.2,108.7,0.622,4.7,2.1,11.14
보령,2019-12-15,0.0,2.457,2.949,45.18,0.387,116.9,108.7,8.2,108.7,0.619,5.6,1.0,10.37
보령,2019-12-16,0.0,1.725,2.708,45.095,0.386,116.9,108.7,8.2,108.7,0.628,10.4,1.2,9.22
보령,2019-12-17,7.2662,2.796,2.796,45.095,0.386,116.9,108.7,8.2,108.7,0.777,10.0,2.1,0.87
보령,2019-12-18,0.0,1.765,2.748,45.01,0.385,116.9,108.7,8.2,108.7,0.691,3.1,1.5,9.71
보령,2019-12-19,0.0,2.226,2.717,44.968,0.385,116.9,108.7,8.2,108.7,0.59,1.3,1.1,11.04
보령,2019-12-20,1.3308,1.758,2.74,44.883,0.384,116.9,108.7,8.2,108.7,0.7640000000000001,0.9,1.3,6.77
보령,2019-12-21,0.0,2.311,2.802,44.841,0.384,116.9,108.7,8.2,108.7,0.665,1.2,1.5,6.08
보령,2019-12-22,0.0,1.672,2.653,44.756,0.383,116.9,108.7,8.2,108.7,0.7240000000000001,4.8,0.8,7.58
보령,2019-12-23,4.4389,2.267,2.757,44.713,0.383,116.9,108.7,8.2,108.7,0.757,5.0,1.0,4.73
보령,2019-12-24,0.0,2.208,2.698,44.671,0.38200000000000006,116.9,108.7,8.2,108.7,0.7220000000000001,2.1,0.9,9.3
보령,2019-12-25,0.0,1.787,2.766,44.587,0.381,116.9,108.7,8.2,108.7,0.538,3.7,1.6,6.43
보령,2019-12-26,1.6695,1.688,2.666,44.502,0.381,116.9,108.7,8.2,108.7,0.687,4.0,2.4,1.8
보령,2019-12-27,0.0,2.305,2.794,44.46,0.38,116.9,108.7,8.2,108.7,0.554,1.1,1.3,11.62
보령,2019-12-28,0.0,1.795,2.772,44.375,0.38,116.9,108.7,8.2,108.7,0.589,2.1,1.5,10.77
보령,2019-12-29,10.4315,2.242,2.73,44.333,0.379,116.9,108.7,8.2,108.7,0.685,4.8,1.0,2.15
보령,2019-12-30,1.3308,2.256,2.744,44.291,0.379,116.9,108.7,8.2,108.7,0.8200000000000001,4.9,1.4,3.54
보령,2019-12-31,0.0,2.253,2.741,44.249,0.379,116.9,108.7,8.2,108.7,0.589,-4.1,2.6,12.01
보령,2020-01-01,0.0,2.403,2.891,44.207,0.378,116.9,108.7,8.2,108.7,0.6809999999999999,0.3,0.7,2.7
보령,2020-01-02,0.0,1.835,2.81,44.122,0.37700000000000006,116.9,108.7,8.2,108.7,0.7340000000000001,1.8,0.8,1.3
보령,2020-01-03,0.0,2.312,2.799,44.08,0.37700000000000006,116.9,108.7,8.2,108.7,0.738,2.5,0.6,6.6
보령,2020-01-04,0.0,2.002,2.976,43.996,0.376,116.9,108.7,8.2,108.7,0.76,1.8,0.9,5.9
보령,2020-01-05,0.0,1.885,2.858,43.912,0.376,116.9,108.7,8.2,108.7,0.549,2.0,1.3,6.5
보령,2020-01-06,17.5327,2.909,2.909,43.912,0.376,116.9,108.7,8.2,108.7,0.831,5.7,1.6,1.57
보령,2020-01-07,58.5069,22.402,2.801,45.606,0.39,116.9,108.7,8.2,108.7,0.956,10.7,4.2,0.72
보령,2020-01-08,6.2588,37.916,3.069,48.616,0.41600000000000004,116.9,108.7,8.2,108.7,0.8059999999999999,4.4,1.9,0.52
보령,2020-01-09,0.0,15.255,3.215,49.657,0.425,116.9,108.7,8.2,108.7,0.71,1.5,1.5,8.1
보령,2020-01-10,0.0,9.189,3.161,50.178,0.429,116.9,108.7,8.2,108.7,0.7290000000000001,0.3,0.9,8.4
보령,2020-01-11,0.0,6.143,3.127,50.438,0.43200000000000005,116.9,108.7,8.2,108.7,0.6779999999999999,1.9,1.0,7.1
보령,2020-01-12,0.0,4.585,3.077,50.568,0.433,116.9,108.7,8.2,108.7,0.62,2.3,1.2,1.0
보령,2020-01-13,0.0,4.072,3.067,50.655,0.433,116.9,108.7,8.2,108.7,0.61,0.8,1.3,3.6
보령,2020-01-14,0.0,3.249,3.249,50.655,0.433,116.9,108.7,8.2,108.7,0.644,0.0,1.1,3.5
보령,2020-01-15,0.0,2.665,3.168,50.612,0.433,116.9,108.7,8.2,108.7,0.619,0.2,1.4,6.6
보령,2020-01-16,0.0,2.706,3.209,50.568,0.433,116.9,108.7,8.2,108.7,0.5750000000000001,-0.2,1.2,7.8
보령,2020-01-17,0.0,2.057,3.062,50.482,0.43200000000000005,116.9,108.7,8.2,108.7,0.58,0.2,0.7,7.1
보령,2020-01-18,0.0,1.668,3.176,50.351,0.43100000000000005,116.9,108.7,8.2,108.7,0.643,0.7,1.0,8.6
보령,2020-01-19,0.0,1.542,3.05,50.221,0.43,116.9,108.7,8.2,108.7,0.611,4.4,0.8,5.5
보령,2020-01-20,0.0,1.612,3.12,50.091,0.429,116.9,108.7,8.2,108.7,0.543,3.7,1.0,5.5
보령,2020-01-21,0.0,1.603,3.11,49.961,0.42700000000000005,116.9,108.7,8.2,108.7,0.543,0.5,0.9,8.6
보령,2020-01-22,0.0,1.193,3.202,49.787,0.42600000000000005,116.9,108.7,8.2,108.7,0.6779999999999999,3.3,2.1,1.98
보령,2020-01-23,0.0,1.206,3.215,49.613,0.424,116.9,108.7,8.2,108.7,0.6,5.4,1.8,7.8
