,dam_nm,obsr_de,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt,avg_hmd,avg_tmr,avg_wv,snsn_sum,valid_rsvwt_cpcty_qy
7223,밀양,20211011,48.2088,226627.2,135388.8,58.132,79.0,91.2,19.3,0.8,2.31,69.8
7224,밀양,20211012,8.9265,780624.0,139449.6,58.774,79.9,77.0,18.0,1.7,3.55,69.8
7225,밀양,20211013,0.0,434937.6,140313.6,59.068,80.3,72.8,19.3,0.8,8.05,69.8
7226,밀양,20211014,0.0,234576.0,142300.8,59.16,80.4,78.9,19.7,0.7,17.85,69.8
7227,밀양,20211015,0.0,141609.6,141609.6,59.16,80.4,74.2,20.1,0.9,11.37,69.8
7228,밀양,20211016,7.0,154396.8,135907.19999999998,59.179,80.4,63.1,15.5,1.3,3.83,69.8
7229,밀양,20211017,0.0,101347.2,138240.0,59.142,80.4,44.6,8.5,1.8,18.45,69.8
7230,밀양,20211018,0.0,87782.4,143164.8,59.087,80.3,64.4,9.1,0.6,17.93,69.8
7231,밀양,20211019,0.0,63763.2,137548.80000000002,59.013,80.2,63.5,11.9,1.4,16.2,69.8
7232,밀양,20211020,0.0,69552.0,143251.19999999998,58.939,80.1,66.2,10.9,0.7,15.41,69.8
7233,밀양,20211021,0.0,45705.600000000006,137721.6,58.847,80.0,83.8,10.3,0.4,5.08,69.8
7234,밀양,20211022,0.0,30931.199999999997,141264.0,58.737,79.8,66.0,11.8,1.4,14.37,69.8
7235,밀양,20211023,0.0,47865.600000000006,139708.8,58.645,79.7,66.9,11.7,0.7,15.12,69.8
7236,밀양,20211024,0.0,30412.8,140486.4,58.535,79.5,71.8,11.8,0.7,15.84,69.8
7237,밀양,20211025,0.0,42422.4,134092.80000000002,58.443,79.4,69.2,12.6,0.7,16.1,69.8
7238,밀양,20211026,0.0,26784.0,136598.4,58.333,79.3,69.0,10.4,0.5,16.0,69.8
7239,밀양,20211027,0.0,18230.399999999998,146188.8,58.205,79.1,69.0,12.2,0.7,14.11,69.8
7240,밀양,20211028,0.0,32832.0,142387.19999999998,58.096,78.9,63.0,12.4,0.9,15.9,69.8
7241,밀양,20211029,0.0,17539.2,145152.0,57.968,78.8,64.0,12.8,0.8,9.64,69.8
7242,밀양,20211030,0.0,30326.399999999998,139622.40000000002,57.859,78.6,76.0,10.8,0.1,7.04,69.8
7243,밀양,20211031,0.0,0.0,137462.4,57.714,78.4,71.0,11.9,0.4,15.24,69.8
7244,밀양,20210901,66.3581,1248652.8,266544.0,58.279,79.2,82.8,25.3,1.1,0.7,69.8
7245,밀양,20210902,2.7694,2245622.4,193622.40000000002,60.331,82.0,79.0,22.5,0.8,1.3,69.8
7246,밀양,20210903,1.7535,813196.8,194400.0,60.949,82.8,78.0,21.9,1.3,7.4,69.8
7247,밀양,20210904,0.0,477014.39999999997,194400.0,61.232,83.2,69.1,23.3,1.1,5.9,69.8
7248,밀양,20210905,0.7495,306547.2,193276.80000000002,61.345,83.4,74.5,22.4,0.8,1.9,69.8
7249,밀양,20210906,1.5189,251078.40000000002,194400.0,61.402,83.4,77.5,22.7,0.7,1.6,69.8
7250,밀양,20210907,0.6163,173750.40000000002,192672.0,61.383,83.4,83.1,23.3,0.7,0.6,69.8
7251,밀양,20210908,0.0,141782.4,198460.80000000002,61.3264,83.32,73.8,23.9,0.7,4.6,69.8
7252,밀양,20210909,0.0,121392.0,196905.6,61.2508,83.2,73.5,23.9,0.9,6.1,69.8
7253,밀양,20210910,0.0,100137.6,194486.4,61.1565,83.1,80.9,22.3,0.7,0.9,69.8
7254,밀양,20210911,0.0,66614.40000000001,198460.80000000002,61.025,82.9,76.5,23.6,0.7,9.6,69.8
7255,밀양,20210912,0.0,81820.8,194745.6,60.912,82.8,72.9,23.9,0.8,7.9,69.8
7256,밀양,20210913,0.0,29807.999999999996,236390.40000000002,60.705,82.5,69.4,23.2,0.9,3.2,69.8
7257,밀양,20210914,1.3857,69206.40000000001,312854.4,60.462,82.1,66.4,23.3,1.6,4.4,69.8
7258,밀양,20210915,0.0,34819.200000000004,315100.8,60.181,81.8,54.8,24.0,1.9,8.3,69.8
7259,밀양,20210916,0.501,34905.600000000006,314409.6,59.902,81.4,68.9,22.5,0.8,4.7,69.8
7260,밀양,20210917,24.5607,177897.6,270864.0,59.809,81.3,76.4,21.3,2.0,4.7,69.8
7261,밀양,20210918,0.0,221443.2,202867.19999999998,59.827,81.3,66.9,22.6,0.9,8.0,69.8
7262,밀양,20210919,0.0,148867.2,204595.19999999998,59.772,81.2,69.9,22.1,0.8,10.4,69.8
7263,밀양,20210920,0.0,55468.8,203990.40000000002,59.623,81.0,74.4,22.2,0.8,7.5,69.8
7264,밀양,20210921,7.501,141782.4,197424.0,59.567,80.9,85.8,23.3,1.3,0.8,69.8
7265,밀양,20210922,0.3837,68688.0,198374.4,59.438,80.8,80.0,22.3,0.8,8.1,69.8
7266,밀양,20210923,0.0,55123.200000000004,203126.4,59.29,80.6,68.1,21.2,1.2,10.4,69.8
7267,밀양,20210924,0.501,71020.8,200361.6,59.16,80.4,72.1,20.7,1.0,5.9,69.8
7268,밀양,20210925,2.505,33350.4,199324.8,58.994,80.2,76.9,21.2,0.8,2.1,69.8
7269,밀양,20210926,0.0,73353.59999999999,202262.40000000002,58.866,80.0,65.5,21.6,1.3,1.8,69.8
7270,밀양,20210927,0.2505,35769.6,201225.6,58.7,79.8,66.4,21.7,1.1,4.4,69.8
7271,밀양,20210928,0.0,55814.4,202608.00000000003,58.553,79.6,70.8,22.8,0.7,3.0,69.8
7272,밀양,20210929,23.7376,73872.0,202176.0,58.425,79.4,87.9,23.1,0.5,0.2,69.8
7273,밀양,20210930,9.2485,365644.80000000005,200707.19999999998,58.59,79.6,76.9,22.4,0.9,6.1,69.8
7274,밀양,20210801,8.7098,19729889280.0,25664532480.0,52.592,71.5,80.8,28.3,0.9,5.2,69.8
7275,밀양,20210802,0.7495,14265538560.0,23156305920.0,52.489,71.3,76.3,28.4,1.0,6.3,69.8
7276,밀양,20210803,0.0,6688604159.999999,21476689920.0,52.318,71.1,74.3,28.0,0.8,5.8,69.8
7277,밀양,20210804,0.0,5397166080.0,21633454080.0,52.13,70.8,67.4,29.5,0.9,11.7,69.8
7278,밀양,20210805,0.0,3747409920.0000005,21416970240.0,51.926,70.6,69.0,29.8,0.9,10.9,69.8
7279,밀양,20210806,0.0,2657525760.0,21752893440.0,51.705,70.3,63.9,30.2,0.9,10.4,69.8
7280,밀양,20210807,0.0,2635130880.0,21685708800.0,51.484,70.0,69.9,29.7,1.0,8.7,69.8
7281,밀양,20210808,13.5965,3859384320.0000005,21394575360.0,51.281,69.7,83.1,25.9,0.8,0.7,69.8
7282,밀양,20210809,10.3062,12705361919.999998,21461760000.0,51.18,69.5,66.8,27.8,1.2,7.6,69.8
7283,밀양,20210810,4.1173,14340188160.0,21625989120.0,51.095,69.4,74.9,26.1,1.3,4.9,69.8
7284,밀양,20210811,0.0,11481108480.000002,21670778880.0,50.978,69.3,75.4,26.3,1.1,8.6,69.8
7285,밀양,20210812,1.2505,6994667520.0,21528944640.0,50.809,69.0,74.5,26.2,0.9,5.2,69.8
7286,밀양,20210813,1.3837,4240097279.9999995,21640919040.0,50.608,68.8,75.4,25.9,0.9,0.1,69.8
7287,밀양,20210814,16.173,9644728320.0,21222881280.0,50.474,68.6,81.3,23.9,0.9,1.8,69.8
7288,밀양,20210815,5.2764,12854661119.999998,21521479680.0,50.374,68.4,77.5,24.1,1.2,5.0,69.8
7289,밀양,20210816,0.3837,18498170880.0,21387110400.0,50.34,68.4,67.6,25.1,1.3,7.6,69.8
7290,밀양,20210817,25.6422,43251978240.0,21566269440.0,50.591,68.7,75.3,24.2,1.5,0.1,69.8
7291,밀양,20210818,0.8847,38952161280.0,21558804480.0,50.793,69.0,70.6,24.5,1.5,2.9,69.8
7292,밀양,20210819,15.2863,30374922239.999996,21663313920.0,50.893,69.2,70.4,25.0,1.6,6.5,69.8
7293,밀양,20210820,2.2147,31711150080.0,21528944640.0,51.011,69.3,75.5,24.5,1.0,9.4,69.8
7294,밀양,20210821,130.5586,599443752960.0,23507159039.999996,57.677,78.4,90.6,23.1,1.5,1.63,69.8
7295,밀양,20210822,0.0,209362268160.0,26799206400.0,59.79,81.2,79.3,25.8,0.8,7.6,69.8
7296,밀양,20210823,59.187,113146398720.0,106719068159.99998,59.865,81.3,92.3,23.5,0.5,4.88,69.8
7297,밀양,20210824,103.8947,1190817884160.0,861359339520.0001,63.678,86.5,86.6,25.6,1.3,0.4,69.8
7298,밀양,20210825,18.9821,246388469760.0,347755161600.0,62.504,84.9,89.9,25.2,0.8,5.63,69.8
7299,밀양,20210826,0.3837,144917268480.0,311721799680.0,60.574,82.3,74.1,27.2,0.8,10.2,69.8
7300,밀양,20210827,3.8847,73716480000.0,256212357119.99997,58.462,79.4,82.0,25.4,1.0,5.1,69.8
7301,밀양,20210828,0.0,37586073600.0,105360445440.00002,57.677,78.4,70.4,26.0,0.9,8.7,69.8
7302,밀양,20210829,0.7495,18834094080.0,26679767039.999996,57.586,78.3,82.6,25.3,0.7,1.4,69.8
7303,밀양,20210830,0.0,15818250240.0,26784276480.0,57.459,78.1,72.0,26.5,0.8,6.2,69.8
7304,밀양,20210831,6.8648,12780011519.999998,26858926080.0,57.297,77.9,78.9,25.9,0.7,2.0,69.8
7305,보령,20210501,0.0,1298903040.0,26142289920.0,41.961,35.9,79.5,10.1,0.8,2.3,108.7
7306,보령,20210502,0.3886,0.0,24119285760.000004,41.675,35.7,73.4,11.2,0.9,9.8,108.7
7307,보령,20210503,0.0,231413760.0,24858316800.0,41.39,35.4,69.8,11.7,1.3,11.0,108.7
7308,보령,20210504,6.9275,0.0,24238725120.0,41.106,35.2,70.5,17.7,2.4,7.25,108.7
7309,보령,20210505,0.3307,3299512320.0000005,24216330239.999996,40.864,34.96,74.5,12.3,1.2,9.6,108.7
7310,보령,20210506,0.0,0.0,24059566080.0,40.583,34.7,40.5,15.7,2.8,8.8,108.7
7311,보령,20210507,1.1079,0.0,23828152320.0,40.303,34.5,60.4,14.4,2.9,6.2,108.7
7312,보령,20210508,0.2808,783820800.0,24820992000.0,40.025,34.2,67.5,13.6,3.4,10.1,108.7
7313,보령,20210509,0.0,291133440.0,24201400320.0,39.748,34.0,62.1,13.4,1.2,11.7,108.7
7314,보령,20210510,6.6467,2963589120.0000005,23350394880.0,39.512,33.8,77.6,12.7,2.2,0.1,108.7
7315,보령,20210511,2.6616,1358622720.0,25007616000.0,39.238,33.6,64.8,18.3,2.0,4.2,108.7
7316,보령,20210512,0.0,5479280640.0,25642137600.0,39.005,33.4,49.0,20.8,1.4,10.7,108.7
7317,보령,20210513,0.0,0.0,25477908480.0,38.696,33.1,70.0,19.2,1.3,11.5,108.7
7318,보령,20210514,0.0,0.0,25209169920.0,38.389,32.8,73.1,19.8,1.1,9.4,108.7
7319,보령,20210515,2.4966,5240401920.0,24992686080.0,38.16,32.6,87.8,20.8,1.6,1.1,108.7
7320,보령,20210516,43.7349,34570229760.0,24709017600.0,38.274,32.7,96.6,18.4,4.0,3.28,108.7
7321,보령,20210517,2.3309,27239639039.999996,23947591680.0,38.312,32.8,95.5,14.5,1.1,0.4,108.7
7322,보령,20210518,0.0,20737658880.0,24029706239.999996,38.274,32.7,84.1,15.9,0.9,7.5,108.7
7323,보령,20210519,0.0,8831047680.0,25253959680.0,38.084,32.6,62.8,19.1,1.4,11.5,108.7
7324,보령,20210520,9.2012,11063070720.0,24141680639.999996,37.933,32.5,73.4,17.5,2.1,5.07,108.7
7325,보령,20210521,1.1079,13645946880.000002,23417579520.0,37.82,32.4,91.9,14.2,0.6,0.4,108.7
7326,보령,20210522,0.0,12235069440.0,25216634880.0,37.669,32.2,74.3,16.4,0.6,11.6,108.7
7327,보령,20210523,0.0,9025136640.0,25179310080.0,37.482,32.1,68.8,17.9,0.9,5.9,108.7
7328,보령,20210524,0.0,8286105600.0,24358164480.0,37.296,31.9,75.6,17.1,0.5,6.7,108.7
7329,보령,20210525,3.0582,7965112320.0,23947591680.0,37.111,31.8,80.3,15.4,1.4,7.8,108.7
7330,보령,20210526,0.7193,6016757759.999999,25082265600.0,36.891,31.6,60.6,18.1,2.7,0.4,108.7
7331,보령,20210527,4.0503,10159810560.0,22797987839.999996,36.745,31.4,85.5,15.6,2.2,0.4,108.7
7332,보령,20210528,46.8677,68505937920.00001,24029706239.999996,37.259,31.9,81.4,16.0,1.8,2.8,108.7
7333,보령,20210529,0.0,63489484800.0,24820992000.0,37.707,32.3,77.1,16.8,1.5,11.1,108.7
7334,보령,20210530,7.8857,34107402239.999996,24365629439.999996,37.82,32.4,62.6,19.1,1.7,8.9,108.7
7335,보령,20210531,17.3397,63146096640.0,23872942080.0,38.274,32.7,52.8,19.9,2.1,3.4,108.7
7336,보령,20210701,0.0,6039152640.000001,28030924800.0,33.196,28.4,75.1,25.4,1.0,9.7,108.7
7337,보령,20210702,0.0,8711608320.0,27724861439.999996,32.976,28.2,80.0,25.5,0.9,8.0,108.7
7338,보령,20210703,56.3111,28329523200.0,28329523200.0,32.976,28.2,78.5,24.3,3.0,0.3,108.7
7339,보령,20210704,13.7898,144432046080.0,27179919360.000004,34.333,29.4,94.8,21.7,5.2,5.2,108.7
7340,보령,20210705,2.6117,88541890560.0,27120199680.0,35.044,30.0,87.4,22.0,1.3,11.1,108.7
7341,보령,20210706,16.9864,60197437440.0,27306823680.0,35.424,30.3,91.8,23.5,1.4,2.1,108.7
7342,보령,20210707,21.7068,138743746560.0,27821905920.0,36.708,31.4,94.9,24.4,1.4,9.4,108.7
7343,보령,20210708,12.3392,176941946880.0,28434032639.999996,38.427,32.9,90.1,24.1,1.0,3.7,108.7
7344,보령,20210709,2.6616,104218306559.99998,27396403200.0,39.316,33.6,87.0,24.5,1.1,7.1,108.7
7345,보령,20210710,0.0,62414530560.0,28523612160.000004,39.708,34.0,87.8,25.2,2.5,4.3,108.7
7346,보령,20210711,1.3887,41706731520.0,28075714560.000004,39.866,34.1,89.1,25.4,2.2,1.6,108.7
7347,보령,20210712,0.0,31121418239.999996,27702466560.000004,39.906,34.1,83.3,27.3,1.3,5.3,108.7
7348,보령,20210713,0.0,24552253439.999996,27971205120.0,39.866,34.1,73.9,27.8,1.5,2.9,108.7
7349,보령,20210714,0.0,18960998400.0,29187993600.0,39.748,34.0,75.1,28.3,2.0,5.6,108.7
7350,보령,20210715,0.0,15280773119.999998,28881930239.999996,39.59,33.9,72.5,27.8,0.8,11.7,108.7
7351,보령,20210716,1.7926,14795550719.999998,28351918080.0,39.433,33.7,82.4,26.7,0.9,8.6,108.7
7352,보령,20210717,6.6514,18572820480.0,28710236160.000004,39.316,33.6,83.8,25.4,1.1,8.0,108.7
7353,보령,20210718,1.4466,28837140480.0,28837140480.0,39.316,33.6,81.6,26.0,0.9,8.9,108.7
7354,보령,20210719,0.8424,18923673600.0,29031229439.999996,39.199,33.53,83.0,26.1,0.9,5.5,108.7
7355,보령,20210720,0.0,18602680320.0,28687841280.0,39.082,33.4,81.0,27.5,0.5,9.2,108.7
7356,보령,20210721,0.0,9405849600.0,29494056960.000004,38.85,33.2,66.5,29.1,1.0,11.5,108.7
7357,보령,20210722,0.0,6636349440.000001,29934489600.0,38.58,33.0,62.6,28.6,1.1,11.6,108.7
7358,보령,20210723,0.0,6166056959.999999,29307432960.000004,38.312,32.8,67.9,28.6,0.6,10.8,108.7
7359,보령,20210724,0.0,3433881600.0,29695610880.0,38.008,32.5,68.6,29.1,0.8,10.8,108.7
7360,보령,20210725,0.0,2754570240.0,28807280639.999996,37.707,32.3,67.0,29.1,0.9,8.8,108.7
7361,보령,20210726,0.0,0.0,29270108160.000004,37.334,31.94,68.3,28.4,1.0,10.9,108.7
7362,보령,20210727,0.0,0.0,28538542080.0,36.964,31.62,71.4,27.8,0.9,11.6,108.7
7363,보령,20210728,0.0,5695764480.0,27821905920.0,36.708,31.4,77.1,27.8,0.8,9.3,108.7
7364,보령,20210729,0.0,7464960.000000001,28195153920.0,36.382,31.1,75.5,27.5,0.7,9.0,108.7
7365,보령,20210730,1.7194,3448811520.0000005,28254873600.0,36.095,30.9,74.1,28.1,1.8,7.3,108.7
7366,보령,20210731,0.2808,1157068800.0,28769955839.999996,35.775,30.6,78.3,27.7,1.7,10.5,108.7
7367,보령,20210301,46.9946,49940582400.0,23671388160.000004,51.654,44.2,90.4,8.5,2.7,1.38,108.7
7368,보령,20210302,0.0,65512488960.0,24238725120.0,52.132,44.6,77.8,2.9,1.7,7.2,108.7
7369,보령,20210303,0.0,38250455040.0,23245885439.999996,52.306,44.7,72.0,3.4,1.1,7.5,108.7
7370,보령,20210304,0.0,23365324800.0,23365324800.0,52.306,44.7,65.4,7.4,1.3,0.6,108.7
7371,보령,20210305,0.0,19401431040.0,23148840960.000004,52.262,44.7,72.6,7.8,1.1,10.0,108.7
7372,보령,20210306,0.0,12242534400.0,23499694080.0,52.132,44.6,77.1,7.6,1.8,5.4,108.7
7373,보령,20210307,0.0,15049359360.0,22551644160.0,52.045,44.5,74.4,6.4,1.2,3.9,108.7
7374,보령,20210308,0.0,7450030080.0,22454599680.0,51.872,44.4,81.5,4.7,0.7,9.8,108.7
7375,보령,20210309,0.0,7173826559.999999,22185861120.0,51.698,44.2,71.6,5.2,0.6,8.6,108.7
7376,보령,20210310,0.0,7778488320.0,22790522880.0,51.524,44.1,77.6,5.8,1.0,10.1,108.7
7377,보령,20210311,0.0,5285191680.0,24052101120.0,51.307,43.9,63.1,9.0,1.2,7.6,108.7
7378,보령,20210312,1.223,6524375040.000001,21536409600.0,51.133,43.7,82.3,8.2,1.6,4.67,108.7
7379,보령,20210313,0.0,4874618880.0,23641528320.0,50.916,43.6,76.5,7.4,1.1,9.9,108.7
7380,보령,20210314,0.0,3493601279.9999995,22260510720.0,50.699,43.4,90.0,5.1,1.0,7.9,108.7
7381,보령,20210315,0.0,455362559.99999994,22969681920.0,50.438,43.2,72.5,9.5,1.8,7.5,108.7
7382,보령,20210316,0.3307,3822059520.0000005,22581504000.0,50.221,43.0,64.3,7.3,1.5,10.2,108.7
7383,보령,20210317,0.0,4531230720.0,23283210239.999996,50.004,42.8,59.8,6.1,0.6,10.4,108.7
7384,보령,20210318,0.0,3747409920.0000005,22499389440.0,49.787,42.6,61.5,7.6,1.0,9.9,108.7
7385,보령,20210319,0.0,425502720.0,22917427200.0,49.527,42.4,64.5,10.6,0.7,6.7,108.7
7386,보령,20210320,2.0002,7599329280.0,22588968960.0,49.353,42.2,85.0,7.7,0.8,0.2,108.7
7387,보령,20210321,0.0,3575715840.0,22305300480.0,49.136,42.0,67.8,6.2,1.4,4.8,108.7
7388,보령,20210322,0.0,2493296640.0,21215416320.0,48.92,41.9,67.8,6.1,1.1,10.7,108.7
7389,보령,20210323,0.0,209018879.99999997,22663618560.000004,48.66,41.6,76.8,8.5,3.4,10.2,108.7
7390,보령,20210324,0.0,4053473279.9999995,22753198080.0,48.443,41.4,59.0,10.5,2.9,8.5,108.7
7391,보령,20210325,0.0,1395947520.0,23813222400.0,48.184,41.2,83.8,9.0,1.1,8.4,108.7
7392,보령,20210326,0.0,798750719.9999999,23201095680.0,47.925,41.0,76.5,9.1,0.8,6.4,108.7
7393,보령,20210327,26.2615,11488573440.0,22678548480.0,47.795,40.9,75.3,13.1,3.0,3.63,108.7
7394,보령,20210328,2.8273,18221967360.0,21954447360.0,47.752,40.9,94.4,8.7,3.5,3.81,108.7
7395,보령,20210329,0.3886,18341406720.0,22066421760.0,47.709,40.8,85.8,9.2,1.6,6.9,108.7
7396,보령,20210330,0.0,11958865919.999998,23141376000.0,47.579,40.7,52.5,10.8,1.3,10.3,108.7
7397,보령,20210331,0.0,7875532800.0,22775592960.000004,47.407,40.6,48.9,11.8,1.1,10.3,108.7
7398,보령,20210601,0.0,33487810560.000004,26896250880.0,38.351,32.8,59.5,20.8,1.3,8.5,108.7
7399,보령,20210602,0.0,27000760320.0,27000760320.0,38.351,32.8,59.8,22.9,1.5,11.0,108.7
7400,보령,20210603,21.4333,27060480000.0,27060480000.0,38.351,32.8,82.0,19.2,0.9,4.44,108.7
7401,보령,20210604,0.0,34331351039.999996,27724861439.999996,38.427,32.9,81.5,17.5,2.8,11.2,108.7
7402,보령,20210605,0.0,20782448640.0,27388938239.999996,38.351,32.8,77.8,20.0,5.3,8.6,108.7
7403,보령,20210606,0.0,15877969919.999998,25761576960.000004,38.236,32.7,69.0,21.5,3.9,7.2,108.7
7404,보령,20210607,0.0,11428853760.0,27829370880.0,38.046,32.6,60.4,21.6,2.3,7.6,108.7
7405,보령,20210608,0.0,8659353600.0,28239943680.0,37.82,32.4,78.0,22.0,1.0,10.3,108.7
7406,보령,20210609,0.0,8689213440.0,28142899200.0,37.595,32.2,70.5,24.5,1.1,11.4,108.7
7407,보령,20210610,17.8288,12249999360.0,28374312960.000004,37.408,32.0,64.8,24.6,2.3,2.1,108.7
7408,보령,20210611,11.2167,38922301440.0,29262643200.0,37.52,32.1,87.5,21.2,1.9,6.1,108.7
7409,보령,20210612,0.0,22215720960.0,28657981439.999996,37.445,32.0,81.6,22.4,1.1,9.8,108.7
7410,보령,20210613,0.0,9181900800.0,28434032639.999996,37.222,31.8,90.0,18.8,1.2,5.3,108.7
7411,보령,20210614,0.0,11981260800.0,27926415360.000004,37.038,31.7,91.8,19.3,1.0,2.1,108.7
7412,보령,20210615,5.8276,11727452160.0,27583027200.0,36.854,31.5,81.1,21.9,1.2,0.1,108.7
7413,보령,20210616,0.0,11936471040.0,27702466560.000004,36.672,31.4,58.1,24.7,2.6,10.6,108.7
7414,보령,20210617,0.0,6725928959.999999,28650516480.0,36.418,31.2,79.1,21.3,1.2,6.87,108.7
7415,보령,20210618,8.5464,15646556160.0,28090644480.0,36.274,31.0,97.8,19.4,1.6,7.03,108.7
7416,보령,20210619,0.0,9607403520.0,28165294080.0,36.059,30.9,86.3,20.3,1.2,7.3,108.7
7417,보령,20210620,0.0,6710999040.000001,28187688960.000004,35.811,30.6,78.4,21.9,2.6,11.2,108.7
7418,보령,20210621,0.0,7039457280.0,28329523200.0,35.564,30.4,79.3,21.2,0.9,9.9,108.7
7419,보령,20210622,0.0,6509445120.0,27605422080.0,35.32,30.2,70.6,21.7,1.3,6.1,108.7
7420,보령,20210623,4.1668,5038848000.0,28911790080.0,35.044,30.0,80.1,21.7,1.0,3.3,108.7
7421,보령,20210624,0.0,7569469440.000001,28247408639.999996,34.804,29.8,82.0,21.5,1.2,8.3,108.7
7422,보령,20210625,0.0,8390615040.000001,28867000320.0,34.567,29.6,75.4,22.8,0.9,9.0,108.7
7423,보령,20210626,2.0002,7763558400.0,28038389760.000004,34.333,29.4,78.6,23.4,0.9,4.9,108.7
7424,보령,20210627,0.0,6136197120.0,29053624320.0,34.068,29.1,74.1,23.6,1.0,11.6,108.7
7425,보령,20210628,11.0124,11600547840.0,28613191680.0,33.871,29.0,79.9,23.5,0.6,8.1,108.7
7426,보령,20210629,0.0,11473643519.999998,28329523200.0,33.676,28.8,84.6,23.0,1.0,9.8,108.7
7427,보령,20210630,0.0,9794027520.0,29262643200.0,33.45,28.6,81.0,23.3,0.7,4.4,108.7
7428,보령,20210201,6.5469,10010511360.0,24776202239.999996,58.042,49.7,87.3,6.4,2.3,0.6,108.7
7429,보령,20210202,0.0,2202163200.0,24365629439.999996,57.7853,49.4,50.9,-2.3,2.3,9.0,108.7
7430,보령,20210203,0.3307,6584094720.0,25074800639.999996,57.5713,49.3,67.5,-1.3,2.5,8.8,108.7
7431,보령,20210204,2.0002,6412400640.000001,24918036480.0,57.357,49.1,53.9,-0.7,2.0,9.0,108.7
7432,보령,20210205,0.0,2470901760.0,24694087680.0,57.1,48.9,60.8,2.6,2.1,5.6,108.7
7433,보령,20210206,0.0,2948659200.0,25186775039.999996,56.843,48.6,83.1,7.2,3.8,0.0,108.7
7434,보령,20210207,0.0,5748019200.0,24298444800.0,56.628,48.4,76.8,4.0,1.0,5.2,108.7
7435,보령,20210208,0.0,2650060800.0,24925501439.999996,56.37,48.2,47.0,-1.1,2.1,9.1,108.7
7436,보령,20210209,0.0,1485527039.9999998,23783362560.000004,56.112,48.0,62.4,-1.0,0.7,9.2,108.7
7437,보령,20210210,0.0,2941194240.0,25253959680.0,55.854,47.8,78.1,2.4,1.2,4.3,108.7
7438,보령,20210211,0.0,2993448960.0,25328609280.0,55.595,47.6,81.5,4.5,0.9,6.4,108.7
7439,보령,20210212,0.0,1015234560.0,23365324800.0,55.336,47.3,73.1,5.3,1.1,8.8,108.7
7440,보령,20210213,0.0,4247562240.0,22887567360.000004,55.121,47.2,67.1,5.5,1.1,9.3,108.7
7441,보령,20210214,0.0,1418342400.0,23805757439.999996,54.862,46.9,68.9,7.7,0.6,0.0,108.7
7442,보령,20210215,0.3307,0.0,23201095680.0,54.559,46.7,69.5,2.0,1.3,3.8,108.7
7443,보령,20210216,6.678,8510054400.0,23454904320.0,54.386,46.5,66.9,-2.7,1.8,4.1,108.7
7444,보령,20210217,1.6535,1321297920.0,23746037760.000004,54.127,46.3,64.5,-5.5,2.8,5.1,108.7
7445,보령,20210218,0.0,1590036480.0,24029706239.999996,53.867,46.1,57.8,-3.4,2.1,8.8,108.7
7446,보령,20210219,0.0,1851310080.0,24305909760.000004,53.607,45.9,72.6,2.8,3.6,9.5,108.7
7447,보령,20210220,0.0,5389701120.0,24111820800.0,53.39,45.7,78.3,8.9,3.6,8.8,108.7
7448,보령,20210221,0.0,1582571520.0,24059566080.0,53.13,45.5,57.3,12.8,5.3,9.6,108.7
7449,보령,20210222,0.0,5016453120.0,23753502720.0,52.913,45.3,64.3,8.6,2.6,9.0,108.7
7450,보령,20210223,0.0,1306368000.0,23798292480.0,52.653,45.0,48.9,0.6,1.4,9.6,108.7
7451,보령,20210224,0.0,1448202239.9999998,23947591680.0,52.393,44.8,49.0,2.7,1.1,8.0,108.7
7452,보령,20210225,0.3307,1993144320.0,24499998720.0,52.132,44.6,61.4,3.7,1.0,0.0,108.7
7453,보령,20210226,0.0,1955819520.0,24470138880.0,51.872,44.4,41.4,8.8,2.3,7.2,108.7
7454,보령,20210227,0.0,1724405760.0000002,24238725120.0,51.611,44.2,41.3,10.0,2.3,9.2,108.7
7455,보령,20210228,0.0,1918494720.0,24432814080.0,51.35,43.9,51.0,8.1,1.3,0.6,108.7
7456,보령,20210401,0.0,8741468160.0,23626598400.0,47.235,40.4,36.5,15.8,2.5,5.5,108.7
7457,보령,20210402,0.0,7248476159.999999,22126141440.0,47.062,40.3,38.0,18.3,2.0,2.3,108.7
7458,보령,20210403,17.8288,14310328319.999998,21745428480.0,46.976,40.2,78.5,15.8,1.4,2.84,108.7
7459,보령,20210404,1.0001,18304081920.0,22021632000.0,46.933,40.2,81.3,11.0,2.2,0.5,108.7
7460,보령,20210405,0.0,13877360640.0,21304995840.0,46.847,40.1,52.3,11.0,1.8,10.8,108.7
7461,보령,20210406,0.0,11914076160.0,23051796480.0,46.719,40.0,61.6,10.0,0.8,9.0,108.7
7462,보령,20210407,0.0,11272089600.0,22402344960.0,46.59,39.9,67.4,10.5,0.9,10.6,108.7
7463,보령,20210408,0.0,8569774080.0,23395184639.999996,46.418,39.7,60.1,10.2,0.7,10.5,108.7
7464,보령,20210409,0.0,7815813120.0,22626293760.0,46.247,39.6,43.6,11.4,0.8,10.8,108.7
7465,보령,20210410,0.0,4926873600.0,23417579520.0,46.033,39.4,62.1,12.1,1.1,10.6,108.7
7466,보령,20210411,0.0,3754874879.9999995,22215720960.0,45.819,39.2,60.4,13.4,1.0,10.6,108.7
7467,보령,20210412,22.0794,14780620800.0,22156001280.0,45.734,39.1,74.6,13.7,2.4,5.42,108.7
