,dam_nm,obsr_de,rain_qy,inflow_qy,tot_dcwtr_qy,rsvwt_qy,dam_rsvwt_rt,valid_rsvwt_cpcty_qy,region_nm,avg_temp,avg_wind(m/s),avg_hmdty(%)
20495,섬진강,2019-12-24,0.0,172800.0,345859.2,272.691,58.5,429,임실,1.2,0.4,74.6
20496,섬진강,2019-12-25,0.0,173059.2,346118.4,272.518,58.5,429,임실,2.9,0.4,59.4
20497,섬진강,2019-12-26,0.3996,173318.4,346377.60000000003,272.345,58.4,429,임실,2.7,1.1,76.3
20498,섬진강,2019-12-27,0.2123,60739.2,406771.2,271.999,58.4,429,임실,-0.4,1.2,67.1
20499,섬진강,2019-12-28,0.0,171331.2,344304.0,271.826,58.3,429,임실,-1.8,0.3,73.8
20500,섬진강,2019-12-29,5.0634,172022.40000000002,344995.2,271.653,58.3,429,임실,1.4,0.5,85.3
20501,섬진강,2019-12-30,1.0,0.0,345340.8,271.307,58.2,429,임실,4.1,1.1,91.4
20502,섬진강,2019-12-31,0.0,172454.4,345340.8,271.134,58.2,429,임실,-5.0,2.1,58.3
20503,섬진강,2020-01-01,0.0,172281.6,345168.0,270.961,58.2,429,임실,-3.1,0.6,74.1
20504,섬진강,2020-01-02,0.0,175651.19999999998,348537.6,270.788,58.1,429,임실,-1.8,0.8,82.9
20505,섬진강,2020-01-03,0.0,181008.00000000003,353808.0,270.615,58.1,429,임실,0.0,0.9,83.9
20506,섬진강,2020-01-04,0.0,8035.2,353635.2,270.27,58.0,429,임실,-0.7,0.6,87.5
20507,섬진강,2020-01-05,0.0,180316.80000000002,353116.8,270.097,58.0,429,임실,-0.2,0.4,73.0
20508,섬진강,2020-01-06,16.6134,354239.99999999994,354239.99999999994,270.097,58.0,429,임실,3.4,0.7,94.6
20509,섬진강,2020-01-07,44.122,3295555.2,355708.8,273.037,58.6,429,임실,10.9,1.9,97.5
20510,섬진강,2020-01-08,8.3897,12345609.600000001,353808.0,285.029,61.2,429,임실,3.3,2.8,92.4
20511,섬진강,2020-01-09,0.0,6138201.6,352684.8,290.814,62.4,429,임실,0.9,1.6,77.1
20512,섬진강,2020-01-10,0.0,3255292.8,354153.60000000003,293.715,63.0,429,임실,-0.2,0.6,78.9
20513,섬진강,2020-01-11,0.0,1905120.0,355536.0,295.265,63.4,429,임실,1.2,1.0,72.5
20514,섬진강,2020-01-12,0.0,1517616.0,354412.80000000005,296.428,63.6,429,임실,0.7,1.1,75.9
20515,섬진강,2020-01-13,0.0,1130198.4,354239.99999999994,297.204,63.8,429,임실,-0.2,1.1,71.6
20516,섬진강,2020-01-14,0.0,936230.4,353980.80000000005,297.786,63.9,429,임실,0.0,0.8,63.5
20517,섬진강,2020-01-15,0.0,741312.0,353030.4,298.175,64.0,429,임실,-1.7,0.9,73.5
20518,섬진강,2020-01-16,0.0,741657.6,353289.60000000003,298.563,64.1,429,임실,-0.5,0.9,57.9
20519,섬진강,2020-01-17,0.0,547603.2,353376.0,298.757,64.1,429,임실,-0.1,0.9,54.1
20520,섬진강,2020-01-18,0.0,354412.80000000005,354412.80000000005,298.757,64.1,429,임실,-1.7,0.9,72.6
20521,섬진강,2020-01-19,0.0,351820.8,351820.8,298.757,64.1,429,임실,0.1,0.7,84.9
20522,섬진강,2020-01-20,0.0,360979.2,360979.2,298.757,64.1,429,임실,1.1,1.2,73.8
20523,섬진강,2020-01-21,0.0,556243.2,362016.00000000006,298.951,64.2,429,임실,0.1,0.8,57.9
20524,섬진강,2020-01-22,3.4246,354931.19999999995,354931.19999999995,298.951,64.2,429,임실,2.5,0.3,83.9
20525,섬진강,2020-01-23,2.0,549763.2000000001,355449.6,299.146,64.2,429,임실,4.6,0.6,92.1
20526,섬진강,2020-01-24,0.0,357177.60000000003,357177.60000000003,299.146,64.2,429,임실,3.3,0.7,77.5
20527,섬진강,2020-01-25,0.0,356572.8,356572.8,299.146,64.2,429,임실,3.5,0.1,84.9
20528,섬진강,2020-01-26,0.0,355881.6,355881.6,299.146,64.2,429,임실,5.9,1.2,73.0
20529,섬진강,2020-01-27,6.3943,549158.4,354844.80000000005,299.34,64.2,429,임실,5.2,1.7,85.8
20530,섬진강,2020-01-28,0.0,354672.00000000006,354672.00000000006,299.34,64.2,429,임실,5.7,0.6,86.8
20531,섬진강,2020-01-29,0.7992,549417.6,355104.0,299.534,64.3,429,임실,5.2,0.7,91.8
20532,섬진강,2020-01-30,0.0,354844.80000000005,354844.80000000005,299.534,64.3,429,임실,3.2,0.8,84.9
20533,섬진강,2020-01-31,0.0,549590.4,355190.39999999997,299.729,64.3,429,임실,1.3,1.0,83.9
20534,섬진강,2020-02-01,0.0,550713.6,356313.6,299.923,64.4,429,임실,0.4,0.6,85.3
20535,섬진강,2020-02-02,0.0,354672.00000000006,354672.00000000006,299.923,64.4,429,임실,0.3,0.7,78.5
20536,섬진강,2020-02-03,0.0,355622.39999999997,355622.39999999997,299.923,64.4,429,임실,-0.2,1.1,74.1
20537,섬진강,2020-02-04,0.0,355276.8,355276.8,299.923,64.4,429,임실,-1.6,0.7,66.3
20538,섬진강,2020-02-05,0.0,354499.19999999995,354499.19999999995,299.923,64.4,429,임실,-4.2,2.1,54.4
20539,섬진강,2020-02-06,0.0,354672.00000000006,354672.00000000006,299.923,64.4,429,임실,-4.7,0.9,49.6
20540,섬진강,2020-02-07,0.0,353203.2,353203.2,299.923,64.4,429,임실,-2.4,0.8,61.6
20541,섬진강,2020-02-08,0.0,354326.4,354326.4,299.923,64.4,429,임실,0.5,1.4,63.9
20542,섬진강,2020-02-09,0.0,159494.4,353894.4,299.729,64.3,429,임실,-2.4,1.0,70.6
20543,섬진강,2020-02-10,0.0,352425.6,352425.6,299.729,64.3,429,임실,2.2,0.6,68.0
20544,섬진강,2020-02-11,0.0,158889.6,353289.60000000003,299.534,64.3,429,임실,4.7,1.2,63.5
20545,섬진강,2020-02-12,8.4477,548553.6,354153.60000000003,299.729,64.3,429,임실,8.4,0.8,94.0
20546,섬진강,2020-02-13,0.9616,357436.8,357436.8,299.729,64.3,429,임실,5.9,0.5,94.8
20547,섬진강,2020-02-14,0.0,356140.8,356140.8,299.729,64.3,429,임실,7.7,0.5,75.8
20548,섬진강,2020-02-15,1.8127,357523.2,357523.2,299.729,64.3,429,임실,8.0,1.0,83.0
20549,섬진강,2020-02-16,10.8795,745372.8,356572.8,300.118,64.4,429,임실,-0.3,2.1,89.9
20550,섬진강,2020-02-17,8.6155,1133913.6,356054.4,300.895,64.6,429,임실,-4.0,2.1,84.0
20551,섬진강,2020-02-18,1.2373,745804.7999999999,356745.6,301.285,64.7,429,임실,-3.2,1.1,74.4
20552,섬진강,2020-02-19,0.3881,939686.3999999999,355881.6,301.868,64.8,429,임실,-0.3,0.6,79.9
20553,섬진강,2020-02-20,0.0,1134691.2,355881.6,302.647,65.0,429,임실,3.8,0.5,77.1
20554,섬진강,2020-02-21,2.2123,1526428.8,357523.2,303.816,65.2,429,임실,6.3,1.3,75.5
20555,섬진강,2020-02-22,2.0,1722297.6,357350.4,305.181,65.5,429,임실,5.3,2.1,66.6
20556,섬진강,2020-02-23,0.0,1527638.4000000001,356745.6,306.352,65.7,429,임실,2.1,1.0,62.8
20557,섬진강,2020-02-24,0.4933,1529107.2,357264.0,307.524,66.0,429,임실,5.4,0.8,67.9
20558,섬진강,2020-02-25,18.3823,2116627.2,357264.0,309.283,66.4,429,임실,9.2,1.1,99.0
20559,섬진강,2020-02-26,0.3996,3491942.4,359078.39999999997,312.416,67.0,429,임실,7.1,1.2,84.9
20560,섬진강,2020-02-27,0.0,2713996.8,360115.2,314.77,67.6,429,임실,5.9,0.8,72.3
20561,섬진강,2020-02-28,3.5985,2128032.0,360288.0,316.538,67.9,429,임실,4.0,1.0,89.6
20562,섬진강,2020-02-29,0.0,1539302.4,359683.2,317.717,68.2,429,임실,6.0,0.7,83.4
20563,섬진강,2020-03-01,0.0,1540771.2,360201.6,318.898,68.4,429,임실,4.7,1.1,87.0
20564,섬진강,2020-03-02,0.0,950745.6,360115.2,319.488,68.6,429,임실,3.9,1.9,64.1
20565,섬진강,2020-03-03,0.0,952819.2000000001,362016.00000000006,320.079,68.7,429,임실,5.2,1.1,76.1
20566,섬진강,2020-03-04,0.2123,756518.4,362534.39999999997,320.473,68.8,429,임실,2.4,2.1,67.9
20567,섬진강,2020-03-05,0.0,755654.4,361497.60000000003,320.867,68.9,429,임실,1.0,1.3,61.9
20568,섬진강,2020-03-06,0.0,558144.0,361065.60000000003,321.065,68.9,429,임실,2.8,0.6,59.5
20569,섬진강,2020-03-07,3.9063,556848.0,359683.2,321.262,68.9,429,임실,3.6,0.4,90.6
20570,섬진강,2020-03-08,0.0,753926.4,359596.8,321.656,69.0,429,임실,7.2,0.9,76.9
20571,섬진강,2020-03-09,1.9198,360115.2,360115.2,321.656,69.0,429,임실,6.9,0.4,85.3
20572,섬진강,2020-03-10,9.5754,1150329.6,361411.2,322.445,69.2,429,임실,5.3,1.8,90.8
20573,섬진강,2020-03-11,0.0,557971.2000000001,360633.60000000003,322.642,69.2,429,임실,3.0,1.9,57.0
20574,섬진강,2020-03-12,0.0,754444.7999999999,359769.6,323.037,69.3,429,임실,4.7,1.0,61.4
20575,섬진강,2020-03-13,0.0,556588.8,359251.2,323.234,69.4,429,임실,4.5,1.4,64.8
20576,섬진강,2020-03-14,0.0,555897.6,358473.6,323.432,69.4,429,임실,3.2,1.6,54.3
20577,섬진강,2020-03-15,0.0,555897.6,358473.6,323.629,69.5,429,임실,3.8,2.5,57.3
20578,섬진강,2020-03-16,0.0,358560.00000000006,358560.00000000006,323.629,69.5,429,임실,2.9,1.2,55.8
20579,섬진강,2020-03-17,0.0,359424.0,359424.0,323.629,69.5,429,임실,6.3,1.7,73.9
20580,섬진강,2020-03-18,0.0,556588.8,359164.8,323.827,69.5,429,임실,8.6,0.9,59.8
20581,섬진강,2020-03-19,0.0,359683.2,359683.2,323.827,69.5,429,임실,8.1,3.1,57.9
20582,섬진강,2020-03-20,0.0,163814.4,361238.4,323.629,69.5,429,임실,7.8,1.4,49.0
20583,섬진강,2020-03-21,0.0,362016.00000000006,362016.00000000006,323.629,69.5,429,임실,12.4,1.6,59.5
20584,섬진강,2020-03-22,0.0,362793.6,362793.6,323.629,69.5,429,임실,11.7,1.7,60.0
20585,섬진강,2020-03-23,0.0,165196.8,362620.8,323.432,69.4,429,임실,7.6,1.4,61.0
20586,섬진강,2020-03-24,0.0,363571.2,363571.2,323.432,69.4,429,임실,7.9,0.8,65.0
20587,섬진강,2020-03-25,0.0,166838.4,364262.4,323.234,69.4,429,임실,11.4,1.4,55.3
20588,섬진강,2020-03-26,7.2205,364694.4,364694.4,323.234,69.4,429,임실,11.7,0.9,88.6
20589,섬진강,2020-03-27,14.8713,1151798.4,362016.00000000006,324.024,69.5,429,임실,9.0,1.7,91.1
20590,섬진강,2020-03-28,0.0,759196.8,364176.0,324.419,69.6,429,임실,5.4,1.2,60.3
20591,섬진강,2020-03-29,0.0,560908.8,363398.4,324.617,69.7,429,임실,6.7,1.0,66.5
20592,섬진강,2020-03-30,0.0,759369.6,364176.0,325.012,69.8,429,임실,9.4,0.9,66.8
20593,섬진강,2020-03-31,0.0,561254.4,363657.6,325.209,69.8,429,임실,10.3,0.9,59.9
20594,섬진강,2020-04-01,0.0,558144.0,558144.0,325.209,69.8,429,임실,8.3,1.8,63.5
20595,섬진강,2020-04-02,0.0,360892.8,558489.6000000001,325.012,69.8,429,임실,7.2,1.0,57.8
20596,섬진강,2020-04-03,0.0,360720.0,558316.7999999999,324.814,69.7,429,임실,7.0,1.2,56.0
20597,섬진강,2020-04-04,0.0,360547.2,558144.0,324.617,69.7,429,임실,5.5,1.8,60.0
20598,섬진강,2020-04-05,0.0,360547.2,558057.6,324.419,69.6,429,임실,4.4,1.3,57.8
20599,섬진강,2020-04-06,0.0,214444.80000000002,806976.0,323.827,69.5,429,임실,6.9,1.2,54.0
20600,섬진강,2020-04-07,0.0,392860.8,985132.7999999999,323.234,69.4,429,임실,9.7,1.4,57.6
20601,섬진강,2020-04-08,0.0,196560.0,985910.3999999999,322.445,69.2,429,임실,7.5,1.6,55.1
20602,섬진강,2020-04-09,0.0,200707.19999999998,989625.6000000001,321.656,69.0,429,임실,6.7,1.3,59.5
20603,섬진강,2020-04-10,0.0,203731.2,992304.0,320.867,68.9,429,임실,8.9,1.3,64.1
20604,섬진강,2020-04-11,0.0,395625.6,986774.3999999999,320.276,68.7,429,임실,6.9,1.0,75.1
20605,섬진강,2020-04-12,0.2123,193708.8,981590.4,319.488,68.6,429,임실,6.7,1.0,74.0
20606,섬진강,2020-04-13,0.0,2678.4,986947.2,318.504,68.4,429,임실,7.1,1.4,64.9
20607,섬진강,2020-04-14,0.0,200016.0,986947.2,317.717,68.2,429,임실,9.3,1.0,54.1
20608,섬진강,2020-04-15,0.0,201052.8,987552.0,316.931,68.0,429,임실,9.8,0.9,50.3
20609,섬진강,2020-04-16,0.0,197683.19999999998,983836.8,316.145,67.8,429,임실,12.7,1.6,56.3
20610,섬진강,2020-04-17,10.5988,392774.4,982108.8,315.555,67.7,429,임실,11.2,2.0,88.5
20611,섬진강,2020-04-18,1.2944,391996.8,981072.0,314.966,67.6,429,임실,10.8,1.5,81.4
20612,섬진강,2020-04-19,21.8112,785116.7999999999,981417.6,314.77,67.6,429,임실,9.6,1.3,91.4
20613,섬진강,2020-04-20,0.4933,1090281.6,893980.7999999999,314.966,67.6,429,임실,9.7,1.5,84.1
20614,섬진강,2020-04-21,0.0,1025827.2,829526.4,315.163,67.6,429,임실,7.3,2.6,61.3
20615,섬진강,2020-04-22,0.0,688435.2,1277424.0,314.574,67.5,429,임실,6.3,2.9,46.6
20616,섬진강,2020-04-23,0.0,563241.6,1544313.5999999999,313.592,67.3,429,임실,6.7,2.1,60.8
20617,섬진강,2020-04-24,0.0,567993.6,1548460.8,312.612,67.1,429,임실,8.0,2.1,50.0
20618,섬진강,2020-04-25,0.0,523411.2,1699142.4000000001,311.436,66.8,429,임실,13.1,3.5,51.9
20619,섬진강,2020-04-26,0.0,523497.60000000003,1698278.4,310.261,66.6,429,임실,10.9,1.7,55.1
20620,섬진강,2020-04-27,0.0,469324.80000000005,2034374.4,308.696,66.2,429,임실,9.6,1.4,57.0
20621,섬진강,2020-04-28,0.0,493344.0,2252102.4,306.938,65.9,429,임실,10.4,1.4,62.0
20622,섬진강,2020-04-29,0.0,279417.6,2231193.6,304.986,65.5,429,임실,12.3,0.9,57.9
20623,섬진강,2020-04-30,0.0,135302.4,2279318.4,302.842,65.0,429,임실,15.4,2.0,66.4
20624,섬진강,2020-05-01,0.0,331948.8,2278454.4,300.895,64.6,429,임실,20.6,2.8,73.8
20625,섬진강,2020-05-02,0.0,297216.0,2435443.1999999997,298.757,64.1,429,임실,19.5,1.2,75.1
20626,섬진강,2020-05-03,18.538,867715.2,2614982.4,297.01,63.7,429,임실,17.0,1.1,91.6
20627,섬진강,2020-05-04,0.0,678844.8,2617833.6,295.071,63.3,429,임실,17.7,1.2,82.9
20628,섬진강,2020-05-05,0.6806,292291.2,2615760.0,292.748,62.8,429,임실,15.4,0.9,83.8
20629,섬진강,2020-05-06,0.0,493430.4,2620166.4,290.621,62.4,429,임실,19.1,1.4,61.6
20630,섬진강,2020-05-07,0.0,0.0,2621116.8,287.918,61.8,429,임실,17.3,2.0,48.4
20631,섬진강,2020-05-08,6.4227,500601.6,2620425.6,285.799,61.3,429,임실,15.7,1.9,65.1
20632,섬진강,2020-05-09,19.9434,889833.6,2621980.8000000003,284.066,61.0,429,임실,16.6,3.3,91.3
20633,섬진강,2020-05-10,1.0802,1491350.4,2452809.6,283.105,60.8,429,임실,13.1,1.1,94.4
20634,섬진강,2020-05-11,0.0,1125446.4,2470435.2,281.76,60.5,429,임실,16.8,1.1,68.0
20635,섬진강,2020-05-12,0.0,167875.2,2470694.4,279.457,60.0,429,임실,15.3,2.2,66.3
20636,섬진강,2020-05-13,0.0,897868.7999999999,2622672.0,277.732,59.6,429,임실,13.6,1.3,63.9
20637,섬진강,2020-05-14,0.0,8121.6,2625436.8,275.115,59.0,429,임실,17.8,1.3,50.6
20638,섬진강,2020-05-15,11.2718,724204.7999999999,2629497.6,273.21,58.6,429,임실,15.9,1.7,93.6
20639,섬진강,2020-05-16,0.2123,902620.7999999999,2632780.8000000003,271.48,58.3,429,임실,18.0,0.9,86.8
20640,섬진강,2020-05-17,0.0,561686.4,2635372.8,269.406,57.8,429,임실,20.2,1.0,78.4
20641,섬진강,2020-05-18,18.1436,563241.6,2634249.6,267.335,57.4,429,임실,17.7,2.0,85.9
20642,섬진강,2020-05-19,4.2945,1426809.5999999999,2633644.8,266.128,57.1,429,임실,11.7,1.9,92.5
20643,섬진강,2020-05-20,0.3996,1604880.0,2638569.6,265.094,56.9,429,임실,14.3,1.2,75.8
20644,섬진강,2020-05-21,0.0,1021679.9999999999,2743027.2,263.373,56.5,429,임실,16.2,1.0,75.9
20645,섬진강,2020-05-22,0.0,888537.6000000001,2951683.1999999997,261.31,56.1,429,임실,17.6,1.3,73.1
20646,섬진강,2020-05-23,0.0,200188.80000000002,2946844.8,258.563,55.5,429,임실,18.1,1.0,74.0
20647,섬진강,2020-05-24,0.8929,718502.4,2946585.6,256.335,55.0,429,임실,17.0,1.1,90.5
20648,섬진강,2020-05-25,0.0,378691.2,2945635.2,253.768,54.5,429,임실,16.6,1.1,83.6
20649,섬진강,2020-05-26,0.0,217814.4,2951251.2,251.035,53.9,429,임실,17.7,1.2,76.9
20650,섬진강,2020-05-27,0.0,218246.4,2946931.1999999997,248.306,53.3,429,임실,17.5,1.4,70.8
20651,섬진강,2020-05-28,0.0,223948.80000000002,2947881.6,245.582,52.7,429,임실,16.7,1.2,75.9
20652,섬진강,2020-05-29,0.0,58320.00000000001,2947276.8000000003,242.693,52.1,429,임실,19.5,0.9,68.5
20653,섬진강,2020-05-30,0.0,64713.6,2948313.6,239.81,51.5,429,임실,19.5,0.9,69.1
20654,섬진강,2020-05-31,0.0,0.0,2950214.4,236.762,50.8,429,임실,19.4,1.0,72.0
20655,섬진강,2020-06-01,0.4246,83289.59999999999,2955830.4,233.89,50.2,429,임실,18.3,1.2,72.9
20656,섬진강,2020-06-02,0.0,0.0,3119212.8,230.686,49.5,429,임실,18.6,0.9,65.6
20657,섬진강,2020-06-03,0.0,0.0,3137961.6,227.484,48.8,429,임실,21.8,1.1,76.6
20658,섬진강,2020-06-04,0.0,255657.6,2922307.2,224.818,48.2,429,임실,23.9,1.1,73.1
20659,섬진강,2020-06-05,0.0,266025.60000000003,3075753.5999999996,222.008,47.6,429,임실,23.1,0.8,78.6
20660,섬진강,2020-06-06,1.1988,271900.8,3076358.4000000004,219.203,47.0,429,임실,22.4,1.1,83.8
20661,섬진강,2020-06-07,0.0,124156.8,3070569.6,216.257,46.4,429,임실,22.6,1.1,78.3
20662,섬진강,2020-06-08,0.0,262137.59999999998,3055881.6,213.463,45.8,429,임실,23.5,1.0,73.5
20663,섬진강,2020-06-09,0.0,122083.2,3203798.4000000004,210.382,45.2,429,임실,24.6,1.3,67.4
20664,섬진강,2020-06-10,16.6931,462067.2,3391113.6,207.452,44.5,429,임실,23.9,1.3,78.5
20665,섬진강,2020-06-11,5.6767,444182.4,3221423.9999999995,204.675,43.9,429,임실,23.8,1.0,87.0
20666,섬진강,2020-06-12,14.6368,580003.2,2039644.8,203.216,43.6,429,임실,23.3,0.9,89.9
20667,섬진강,2020-06-13,17.1538,1451088.0000000002,575510.3999999999,204.091,43.8,429,임실,23.0,1.1,92.4
20668,섬진강,2020-06-14,49.9339,7127308.800000001,543715.2000000001,210.675,45.2,429,임실,21.7,1.4,91.6
20669,섬진강,2020-06-15,0.0,4890844.8,1808524.7999999998,213.757,45.9,429,임실,20.5,1.0,76.1
20670,섬진강,2020-06-16,0.0,2233008.0,2820614.4,213.169,45.7,429,임실,21.1,0.9,77.1
20671,섬진강,2020-06-17,1.8127,1350864.0,2818886.4,211.701,45.4,429,임실,20.9,0.9,80.4
20672,섬진강,2020-06-18,16.3795,1351728.0,2818281.6,210.235,45.1,429,임실,18.0,0.8,93.5
20673,섬진강,2020-06-19,0.9313,1646784.0,2818972.8000000003,209.063,44.9,429,임실,21.2,1.1,79.3
20674,섬진강,2020-06-20,0.0,917395.2000000001,2820268.8000000003,207.16,44.5,429,임실,21.1,0.7,85.8
20675,섬진강,2020-06-21,0.0,773279.9999999999,2819836.8,205.113,44.0,429,임실,22.9,0.8,80.8
20676,섬진강,2020-06-22,0.0,788313.6000000001,2832019.1999999997,203.07,43.6,429,임실,24.0,1.0,80.3
20677,섬진강,2020-06-23,0.0,485481.6,2817676.8000000003,200.737,43.1,429,임실,24.6,1.1,69.8
20678,섬진강,2020-06-24,4.2738,576201.6,2759356.8000000003,198.554,42.6,429,임실,21.3,2.1,84.8
20679,섬진강,2020-06-25,0.4933,642816.0,2677536.0,196.52,42.2,429,임실,20.8,1.0,95.1
20680,섬진강,2020-06-26,0.6806,795744.0000000001,2682547.1999999997,194.633,41.8,429,임실,21.1,0.9,85.4
20681,섬진강,2020-06-27,0.0,365299.19999999995,2684275.2,192.314,41.3,429,임실,22.3,0.6,81.6
20682,섬진강,2020-06-28,0.0,372038.4,2687385.6,189.998,40.8,429,임실,22.3,1.1,83.8
20683,섬진강,2020-06-29,31.8862,822787.2,1690070.4,189.131,40.6,429,임실,20.5,1.9,91.6
20684,섬진강,2020-06-30,8.8358,2445465.6,1288915.2,190.288,40.8,429,임실,19.1,2.4,93.3
20685,섬진강,2020-07-01,2.0269,2812924.8000000003,2523657.6,190.577,40.9,429,임실,20.1,1.1,79.9
20686,섬진강,2020-07-02,0.0,1953158.4000000001,2676240.0,189.854,40.7,429,임실,21.4,0.8,83.9
20687,섬진강,2020-07-03,4.7992,1335312.0,2671574.4,171.369,40.4,429,임실,19.2,1.0,88.5
20688,섬진강,2020-07-04,0.2123,1341964.8,2671401.6,170.04,40.1,429,임실,19.1,0.7,91.0
20689,섬진강,2020-07-05,2.1988,867715.2,2598220.8,185.235,39.8,429,임실,21.2,0.8,85.9
20690,섬진강,2020-07-06,1.5985,726624.0,2599084.8000000003,183.362,39.4,429,임실,21.4,0.9,91.9
20691,섬진강,2020-07-07,0.3996,728956.7999999999,2598998.4,181.492,39.0,429,임실,23.5,0.8,85.8
20692,섬진강,2020-07-08,0.0,965520.0000000001,2546035.2,179.912,38.6,429,임실,23.4,0.9,81.1
20693,섬진강,2020-07-09,0.0,575510.3999999999,2154297.6,178.333,38.3,429,임실,24.0,1.3,80.4
20694,섬진강,2020-07-10,17.1969,1220054.4000000001,1793750.4,177.759,38.2,429,임실,24.6,1.3,81.5
20695,섬진강,2020-07-11,0.0,1158364.8,2305065.6,176.612,37.9,429,임실,24.3,0.9,83.4
20696,섬진강,2020-07-12,54.4155,2044137.5999999999,1470873.6,177.186,38.0,429,임실,20.7,1.4,93.1
20697,섬진강,2020-07-13,105.3403,70715721.60000001,276739.2,247.625,53.1,429,임실,19.2,1.6,97.1
20698,섬진강,2020-07-14,4.562,14637801.600000001,265075.2,261.997,56.2,429,임실,19.1,1.5,96.9
20699,섬진강,2020-07-15,7.9679,7039958.399999999,322012.8,268.715,57.7,429,임실,19.1,0.8,96.1
20700,섬진강,2020-07-16,0.0,5632243.2,445219.19999999995,273.902,58.8,429,임실,22.3,0.8,81.6
20701,섬진강,2020-07-17,4.7952,3512073.6,447897.60000000003,276.967,59.4,429,임실,22.3,0.8,86.3
20702,섬진강,2020-07-18,0.0,2746396.8,447465.60000000003,279.266,59.9,429,임실,22.6,1.4,80.4
20703,섬진강,2020-07-19,0.3996,1981670.4,447033.60000000003,280.8,60.3,429,임실,24.5,2.2,83.5
20704,섬진강,2020-07-20,25.5482,3906748.8,448070.4,284.259,61.0,429,임실,24.0,2.0,89.6
20705,섬진강,2020-07-21,9.1739,3722630.4,448675.19999999995,287.533,61.7,429,임실,24.2,0.8,82.6
20706,섬진강,2020-07-22,57.8176,25543641.6,464486.4,312.612,67.1,429,임실,21.9,0.7,97.6
20707,섬진강,2020-07-23,65.7049,24773126.4,471052.8,336.914,72.3,429,임실,21.2,1.6,97.4
20708,섬진강,2020-07-24,13.9885,25569734.400000002,480556.80000000005,362.003,77.7,429,임실,20.2,1.3,98.8
20709,섬진강,2020-07-25,6.3017,11215411.2,480470.4,372.738,80.0,429,임실,21.8,0.6,92.1
20710,섬진강,2020-07-26,0.9616,7131715.2,484617.6,379.385,81.4,429,임실,22.7,1.0,89.3
20711,섬진강,2020-07-27,7.8377,6097247.999999999,9546422.4,375.936,80.7,429,임실,22.0,0.6,93.8
20712,섬진강,2020-07-28,25.9915,9749203.2,24288854.4,361.397,77.6,429,임실,23.7,0.9,96.5
20713,섬진강,2020-07-29,80.5338,51012547.2,24624259.2,387.785,83.2,429,임실,23.2,1.1,99.0
20714,섬진강,2020-07-30,40.8604,44382124.800000004,26238729.6,405.928,87.1,429,임실,24.0,0.9,96.5
20715,섬진강,2020-07-31,50.4355,33473347.2,40201315.2,399.2,85.7,429,임실,25.2,0.6,92.1
20716,섬진강,2020-08-01,5.696,14439081.6,33514041.6,380.125,81.6,429,임실,24.6,0.9,91.5
20717,섬진강,2020-08-02,0.0,10667376.0,27777513.6,363.015,77.9,429,임실,25.5,1.5,88.1
20718,섬진강,2020-08-03,0.2123,7597670.4,14868576.0,355.744,76.3,429,임실,26.2,2.0,83.6
20719,섬진강,2020-08-04,0.0,5046537.6,9674640.0,351.116,75.4,429,임실,26.6,1.8,84.8
20720,섬진강,2020-08-05,23.3628,6733756.8,10346400.0,347.504,74.6,429,임실,25.3,1.7,91.6
20721,섬진강,2020-08-06,47.2622,19525449.6,17118000.0,349.911,75.1,429,임실,24.9,2.1,95.3
20722,섬진강,2020-08-07,125.9581,70225315.2,28387670.4,391.749,84.1,429,임실,23.2,0.9,99.9
20723,섬진강,2020-08-08,214.862,172883894.4,120699331.19999999,443.933,95.3,429,임실,23.3,1.0,99.8
20724,섬진강,2020-08-09,21.5584,31797359.999999996,105694588.8,370.036,79.4,429,임실,25.7,2.5,85.8
20725,섬진강,2020-08-10,42.3812,20222438.400000002,50155027.2,340.103,73.0,429,임실,24.4,1.2,98.9
20726,섬진강,2020-08-11,24.8979,29159740.8,25963977.6,343.299,73.7,429,임실,25.2,1.4,95.4
20727,섬진강,2020-08-12,2.8299,19232553.599999998,17432064.0,345.1,74.1,429,임실,25.5,1.1,94.4
20728,섬진강,2020-08-13,0.0,9528019.200000001,14524272.0,340.103,73.0,429,임실,27.1,1.9,85.6
20729,섬진강,2020-08-14,0.0,4742064.0,7533043.2,337.312,72.4,429,임실,27.1,1.9,84.4
20730,섬진강,2020-08-15,0.0,2715724.8,3114028.8000000003,336.914,72.3,429,임실,26.5,1.6,85.0
20731,섬진강,2020-08-16,0.0,1827619.2,3021926.4,335.72,72.0,429,임실,25.9,0.9,84.9
20732,섬진강,2020-08-17,0.0,1028592.0,3017088.0,333.731,71.6,429,임실,26.2,0.6,85.5
20733,섬진강,2020-08-18,0.0,1260489.6,3048019.1999999997,331.944,71.2,429,임실,26.8,0.7,82.1
20734,섬진강,2020-08-19,0.0,746064.0,3126211.2,329.564,70.7,429,임실,25.9,0.9,80.9
20735,섬진강,2020-08-20,0.0,414115.2,3384201.5999999996,326.594,70.1,429,임실,26.1,0.9,81.4
20736,섬진강,2020-08-21,0.0,758246.4,3525206.4000000004,323.827,69.5,429,임실,25.6,0.6,85.9
20737,섬진강,2020-08-22,1.7022,436233.60000000003,3592425.6,320.67,68.8,429,임실,25.6,1.0,87.1
20738,섬진강,2020-08-23,0.1071,446947.2,3596659.2,317.521,68.1,429,임실,25.4,0.7,84.8
